journey_id,customer_id,product_id,product_name,product_category,channel_id,branch_id,latitude,longitude,social_media_platform,stage,stage_date,campaign_name,hashtags,campaign_open,campaign_click,conversion_flag,product_in_cart,offer_applied,offer_code,customer_age
1f45bc40-9fe2-4071-9211-d1441236989e,CUST0238,PROD029,Steam Deck,Entertainment & Gaming,In-Store,BR03,-1.377599,36.851364,Twitter,clicked,2023-11-30 14:40:00,HolidayTechSale,#productlove #electronics,Yes,Yes,No,No,No Offer,NO_OFFER,67
9f9fffed-aef7-44f8-a9f0-9bd8cf31877b,CUST0622,PROD023,Sony Bravia 43,Entertainment & Gaming,Online,BR01,0.504831,35.263777,Instagram,sent,2024-05-14 07:25:00,WorkFromHomeEssentials,#productlove #smartlife #unboxing,Yes,No,No,No,No Offer,NO_OFFER,59
9f9fffed-aef7-44f8-a9f0-9bd8cf31877b,CUST0622,PROD023,Sony Bravia 43,Entertainment & Gaming,Online,BR01,0.504831,35.263777,Instagram,viewed,2024-05-21 09:02:00,WorkFromHomeEssentials,#productlove #smartlife #unboxing,Yes,No,No,No,No Offer,NO_OFFER,59
9f9fffed-aef7-44f8-a9f0-9bd8cf31877b,CUST0622,PROD023,Sony Bravia 43,Entertainment & Gaming,Online,BR01,0.504831,35.263777,Instagram,clicked,2024-06-05 22:49:00,WorkFromHomeEssentials,#productlove #smartlife #unboxing,Yes,Yes,No,No,No Offer,NO_OFFER,59
9f9fffed-aef7-44f8-a9f0-9bd8cf31877b,CUST0622,PROD023,Sony Bravia 43,Entertainment & Gaming,Online,BR01,0.504831,35.263777,Instagram,addedtpcart,2024-05-29 05:50:00,WorkFromHomeEssentials,#productlove #smartlife #unboxing,Yes,Yes,No,Yes,Flat 10% off on any electronics purchase,ELEC10,59
c7b3d59d-53b1-4dda-a730-684103eb116e,CUST0953,PROD046,Tesla Model Y Charger,Smart Home & Appliances,Online,BR01,0.504831,35.263777,Google,sent,2023-10-08 11:01:00,SpringSavings,#electronics #innovate,Yes,No,No,No,No Offer,NO_OFFER,37
c7b3d59d-53b1-4dda-a730-684103eb116e,CUST0953,PROD046,Tesla Model Y Charger,Smart Home & Appliances,Online,BR01,0.504831,35.263777,Google,viewed,2023-10-15 22:21:00,SpringSavings,#electronics #innovate,Yes,No,No,No,No Offer,NO_OFFER,37
c7b3d59d-53b1-4dda-a730-684103eb116e,CUST0953,PROD046,Tesla Model Y Charger,Smart Home & Appliances,Online,BR01,0.504831,35.263777,Google,clicked,2023-11-05 02:11:00,SpringSavings,#electronics #innovate,Yes,No,No,No,No Offer,NO_OFFER,37
c7b3d59d-53b1-4dda-a730-684103eb116e,CUST0953,PROD046,Tesla Model Y Charger,Smart Home & Appliances,Online,BR01,0.504831,35.263777,Google,addedtpcart,2023-11-13 22:13:00,SpringSavings,#electronics #innovate,Yes,Yes,No,Yes,No Offer,NO_OFFER,37
c7b3d59d-53b1-4dda-a730-684103eb116e,CUST0953,PROD046,Tesla Model Y Charger,Smart Home & Appliances,Online,BR01,0.504831,35.263777,Google,purchased,2023-11-13 10:05:00,SpringSavings,#electronics #innovate,Yes,Yes,Yes,Yes,No Offer,NO_OFFER,37
d884dc77-3164-4328-a0ff-0cc5d03d248e,CUST0254,PROD007,AirPods Pro,Wearables & Accessories,In-Store,BR09,-0.496227,35.272007,YouTube,sent,2024-07-08 20:11:00,BackToSchoolTech,#smartlife #electronics #productlove,Yes,No,No,No,No Offer,NO_OFFER,53
d884dc77-3164-4328-a0ff-0cc5d03d248e,CUST0254,PROD007,AirPods Pro,Wearables & Accessories,In-Store,BR09,-0.496227,35.272007,YouTube,viewed,2024-07-17 08:18:00,BackToSchoolTech,#smartlife #electronics #productlove,Yes,No,No,No,No Offer,NO_OFFER,53
d884dc77-3164-4328-a0ff-0cc5d03d248e,CUST0254,PROD007,AirPods Pro,Wearables & Accessories,In-Store,BR09,-0.496227,35.272007,YouTube,clicked,2024-08-03 04:32:00,BackToSchoolTech,#smartlife #electronics #productlove,Yes,No,No,No,No Offer,NO_OFFER,53
d884dc77-3164-4328-a0ff-0cc5d03d248e,CUST0254,PROD007,AirPods Pro,Wearables & Accessories,In-Store,BR09,-0.496227,35.272007,YouTube,addedtpcart,2024-08-04 11:35:00,BackToSchoolTech,#smartlife #electronics #productlove,Yes,Yes,No,Yes,25% off on all headphones when purchased with any mobile device,HDPBUNDLE,53
c3168bb5-f9bb-476c-b73c-175a29b49718,CUST0077,PROD022,Samsung QLED 65,Entertainment & Gaming,Online,BR01,0.504831,35.263777,Twitter,sent,2024-07-12 14:55:00,BackToSchoolTech,#smartlife #electronics,Yes,No,No,No,No Offer,NO_OFFER,32
38bb5699-e329-41f1-b2f4-de0ee7f1e69f,CUST0506,PROD004,Dell XPS 13,Mobile & Computing,Online,BR01,0.504831,35.263777,YouTube,sent,2023-08-20 11:07:00,HolidayTechSale,#techdeals #gadgetreview #smartlife,Yes,No,No,No,No Offer,NO_OFFER,64
0bf614d9-801a-4663-9bd0-a49dc647f0ad,CUST0144,PROD021,LG OLED TV 55,Entertainment & Gaming,B2B,BR03,-1.377599,36.851364,TikTok,sent,2024-07-20 10:16:00,HolidayTechSale,#electronics #gadgetreview #productlove #unboxing,Yes,No,No,No,No Offer,NO_OFFER,52
0bf614d9-801a-4663-9bd0-a49dc647f0ad,CUST0144,PROD021,LG OLED TV 55,Entertainment & Gaming,B2B,BR03,-1.377599,36.851364,TikTok,viewed,2024-07-27 05:03:00,HolidayTechSale,#electronics #gadgetreview #productlove #unboxing,Yes,No,No,No,No Offer,NO_OFFER,52
0bf614d9-801a-4663-9bd0-a49dc647f0ad,CUST0144,PROD021,LG OLED TV 55,Entertainment & Gaming,B2B,BR03,-1.377599,36.851364,TikTok,clicked,2024-08-07 00:53:00,HolidayTechSale,#electronics #gadgetreview #productlove #unboxing,Yes,No,No,No,No Offer,NO_OFFER,52
b69c61d7-4536-4507-9f02-a5a3b576f544,CUST0312,PROD001,iPhone 15 Pro,Mobile & Computing,Online,BR01,0.504831,35.263777,Google,sent,2023-05-07 08:22:00,HolidayTechSale,#techdeals #innovate,Yes,No,No,No,No Offer,NO_OFFER,47
4faf1b62-e77c-4c83-9c44-691905a08e89,CUST0886,PROD046,Tesla Model Y Charger,Smart Home & Appliances,Online,BR01,0.504831,35.263777,Twitter,sent,2024-01-27 14:32:00,BackToSchoolTech,#newtech #unboxing #smartlife,Yes,No,No,No,No Offer,NO_OFFER,64
4faf1b62-e77c-4c83-9c44-691905a08e89,CUST0886,PROD046,Tesla Model Y Charger,Smart Home & Appliances,Online,BR01,0.504831,35.263777,Twitter,viewed,2024-02-10 09:40:00,BackToSchoolTech,#newtech #unboxing #smartlife,Yes,No,No,No,No Offer,NO_OFFER,64
4faf1b62-e77c-4c83-9c44-691905a08e89,CUST0886,PROD046,Tesla Model Y Charger,Smart Home & Appliances,Online,BR01,0.504831,35.263777,Twitter,clicked,2024-02-10 16:12:00,BackToSchoolTech,#newtech #unboxing #smartlife,Yes,No,No,No,No Offer,NO_OFFER,64
4faf1b62-e77c-4c83-9c44-691905a08e89,CUST0886,PROD046,Tesla Model Y Charger,Smart Home & Appliances,Online,BR01,0.504831,35.263777,Twitter,addedtpcart,2024-03-09 04:32:00,BackToSchoolTech,#newtech #unboxing #smartlife,Yes,Yes,No,No,No Offer,NO_OFFER,64
4faf1b62-e77c-4c83-9c44-691905a08e89,CUST0886,PROD046,Tesla Model Y Charger,Smart Home & Appliances,Online,BR01,0.504831,35.263777,Twitter,purchased,2024-03-07 20:59:00,BackToSchoolTech,#newtech #unboxing #smartlife,Yes,Yes,Yes,Yes,Flat 10% off on any electronics purchase,ELEC10,64
b47dceb7-0cb8-4425-b88f-6c66d9d5f7d1,CUST0223,PROD032,Roomba i7+,Smart Home & Appliances,In-Store,BR02,-1.514702,37.264299,TikTok,sent,2023-11-19 21:06:00,HolidayTechSale,#innovate #unboxing #newtech,Yes,No,No,No,No Offer,NO_OFFER,66
b47dceb7-0cb8-4425-b88f-6c66d9d5f7d1,CUST0223,PROD032,Roomba i7+,Smart Home & Appliances,In-Store,BR02,-1.514702,37.264299,TikTok,viewed,2023-11-24 18:06:00,HolidayTechSale,#innovate #unboxing #newtech,Yes,No,No,No,No Offer,NO_OFFER,66
b47dceb7-0cb8-4425-b88f-6c66d9d5f7d1,CUST0223,PROD032,Roomba i7+,Smart Home & Appliances,In-Store,BR02,-1.514702,37.264299,TikTok,clicked,2023-12-13 12:08:00,HolidayTechSale,#innovate #unboxing #newtech,Yes,No,No,No,No Offer,NO_OFFER,66
b47dceb7-0cb8-4425-b88f-6c66d9d5f7d1,CUST0223,PROD032,Roomba i7+,Smart Home & Appliances,In-Store,BR02,-1.514702,37.264299,TikTok,addedtpcart,2024-01-03 07:46:00,HolidayTechSale,#innovate #unboxing #newtech,Yes,Yes,No,No,No Offer,NO_OFFER,66
fc9a7051-e9fd-447f-8ef7-5a04a88fea20,CUST0488,PROD033,Philips Air Fryer,Smart Home & Appliances,Online,BR01,0.504831,35.263777,Twitter,sent,2023-07-07 18:19:00,HolidayTechSale,#newtech #unboxing,Yes,No,No,No,No Offer,NO_OFFER,47
fc9a7051-e9fd-447f-8ef7-5a04a88fea20,CUST0488,PROD033,Philips Air Fryer,Smart Home & Appliances,Online,BR01,0.504831,35.263777,Twitter,viewed,2023-07-12 18:49:00,HolidayTechSale,#newtech #unboxing,Yes,No,No,No,No Offer,NO_OFFER,47
fc9a7051-e9fd-447f-8ef7-5a04a88fea20,CUST0488,PROD033,Philips Air Fryer,Smart Home & Appliances,Online,BR01,0.504831,35.263777,Twitter,clicked,2023-07-29 16:20:00,HolidayTechSale,#newtech #unboxing,Yes,Yes,No,No,No Offer,NO_OFFER,47
fc9a7051-e9fd-447f-8ef7-5a04a88fea20,CUST0488,PROD033,Philips Air Fryer,Smart Home & Appliances,Online,BR01,0.504831,35.263777,Twitter,addedtpcart,2023-08-03 19:34:00,HolidayTechSale,#newtech #unboxing,Yes,Yes,No,Yes,"Buy a robotic vacuum, get a free brush replacement kit",ROBOVAC,47
d41c95eb-c2e4-4144-9235-79a781364aa2,CUST0645,PROD037,Marshall Acton,Entertainment & Gaming,Online,BR01,0.504831,35.263777,YouTube,sent,2023-11-13 22:45:00,GamingGearLaunch,#techdeals #unboxing #newtech,Yes,No,No,No,No Offer,NO_OFFER,37
ba878f57-4946-4722-b8d7-f82c9ec1d209,CUST0618,PROD043,Nest Cam,Smart Home & Appliances,In-Store,BR02,-1.514702,37.264299,Twitter,sent,2024-04-30 11:19:00,BackToSchoolTech,#techdeals #innovate,Yes,No,No,No,No Offer,NO_OFFER,55
ba878f57-4946-4722-b8d7-f82c9ec1d209,CUST0618,PROD043,Nest Cam,Smart Home & Appliances,In-Store,BR02,-1.514702,37.264299,Twitter,viewed,2024-05-11 07:26:00,BackToSchoolTech,#techdeals #innovate,Yes,No,No,No,No Offer,NO_OFFER,55
ba878f57-4946-4722-b8d7-f82c9ec1d209,CUST0618,PROD043,Nest Cam,Smart Home & Appliances,In-Store,BR02,-1.514702,37.264299,Twitter,clicked,2024-05-28 19:47:00,BackToSchoolTech,#techdeals #innovate,Yes,No,No,No,No Offer,NO_OFFER,55
ba878f57-4946-4722-b8d7-f82c9ec1d209,CUST0618,PROD043,Nest Cam,Smart Home & Appliances,In-Store,BR02,-1.514702,37.264299,Twitter,addedtpcart,2024-06-14 09:57:00,BackToSchoolTech,#techdeals #innovate,Yes,Yes,No,Yes,"Buy a robotic vacuum, get a free brush replacement kit",ROBOVAC,55
ba878f57-4946-4722-b8d7-f82c9ec1d209,CUST0618,PROD043,Nest Cam,Smart Home & Appliances,In-Store,BR02,-1.514702,37.264299,Twitter,purchased,2024-06-13 20:54:00,BackToSchoolTech,#techdeals #innovate,Yes,Yes,No,Yes,No Offer,NO_OFFER,55
0d19d558-bab6-48a2-9c2e-05154d67bd3b,CUST0113,PROD004,Dell XPS 13,Mobile & Computing,B2B,BR09,-0.496227,35.272007,Instagram,sent,2024-05-23 14:03:00,HolidayTechSale,#productlove #electronics #techdeals,Yes,No,No,No,No Offer,NO_OFFER,20
78b943c8-b906-4ef0-8b50-a4c9bc786122,CUST0082,PROD033,Philips Air Fryer,Smart Home & Appliances,In-Store,BR08,-0.679891,34.563285,Instagram,sent,2023-04-12 02:11:00,SpringSavings,#techdeals #unboxing,Yes,No,No,No,No Offer,NO_OFFER,64
78b943c8-b906-4ef0-8b50-a4c9bc786122,CUST0082,PROD033,Philips Air Fryer,Smart Home & Appliances,In-Store,BR08,-0.679891,34.563285,Instagram,viewed,2023-04-20 20:34:00,SpringSavings,#techdeals #unboxing,Yes,No,No,No,No Offer,NO_OFFER,64
fc4c79df-603c-49f9-b4db-5532e9a74237,CUST0085,PROD038,Sonos One,Entertainment & Gaming,Online,BR01,0.504831,35.263777,TikTok,sent,2024-04-10 03:42:00,SpringSavings,#smartlife #innovate #techdeals,Yes,No,No,No,No Offer,NO_OFFER,49
fc4c79df-603c-49f9-b4db-5532e9a74237,CUST0085,PROD038,Sonos One,Entertainment & Gaming,Online,BR01,0.504831,35.263777,TikTok,viewed,2024-04-17 07:07:00,SpringSavings,#smartlife #innovate #techdeals,Yes,No,No,No,No Offer,NO_OFFER,49
fc4c79df-603c-49f9-b4db-5532e9a74237,CUST0085,PROD038,Sonos One,Entertainment & Gaming,Online,BR01,0.504831,35.263777,TikTok,clicked,2024-04-30 12:06:00,SpringSavings,#smartlife #innovate #techdeals,Yes,Yes,No,No,No Offer,NO_OFFER,49
fc4c79df-603c-49f9-b4db-5532e9a74237,CUST0085,PROD038,Sonos One,Entertainment & Gaming,Online,BR01,0.504831,35.263777,TikTok,addedtpcart,2024-05-04 07:17:00,SpringSavings,#smartlife #innovate #techdeals,Yes,Yes,No,Yes,No Offer,NO_OFFER,49
5238212a-e741-47cb-83ef-baa1c9e1c1d0,CUST0314,PROD026,PlayStation 5,Entertainment & Gaming,Online,BR01,0.504831,35.263777,YouTube,sent,2023-08-16 18:34:00,WorkFromHomeEssentials,#electronics #gadgetreview,Yes,No,No,No,No Offer,NO_OFFER,44
5238212a-e741-47cb-83ef-baa1c9e1c1d0,CUST0314,PROD026,PlayStation 5,Entertainment & Gaming,Online,BR01,0.504831,35.263777,YouTube,viewed,2023-08-31 22:00:00,WorkFromHomeEssentials,#electronics #gadgetreview,Yes,No,No,No,No Offer,NO_OFFER,44
9f3246fe-4dc6-4b78-8bc3-e802b7f4e743,CUST0073,PROD024,TCL 4K Smart TV,Entertainment & Gaming,Online,BR01,0.504831,35.263777,Twitter,sent,2024-01-28 01:39:00,GamingGearLaunch,#gadgetreview #electronics,Yes,No,No,No,No Offer,NO_OFFER,44
2f7129f5-fa5f-4ebc-be74-f593b2abc3a4,CUST0113,PROD050,Razer DeathAdder,Mobile & Computing,B2B,BR02,-1.514702,37.264299,Google,sent,2023-02-23 00:30:00,WorkFromHomeEssentials,#innovate #gadgetreview #productlove,Yes,No,No,No,No Offer,NO_OFFER,20
fb542dd9-e3ec-4ecd-ac95-1408c9929066,CUST0656,PROD023,Sony Bravia 43,Entertainment & Gaming,B2B,BR02,-1.514702,37.264299,YouTube,sent,2024-02-23 09:47:00,HolidayTechSale,#productlove #techdeals,Yes,No,No,No,No Offer,NO_OFFER,52
fb542dd9-e3ec-4ecd-ac95-1408c9929066,CUST0656,PROD023,Sony Bravia 43,Entertainment & Gaming,B2B,BR02,-1.514702,37.264299,YouTube,viewed,2024-02-28 13:09:00,HolidayTechSale,#productlove #techdeals,Yes,No,No,No,No Offer,NO_OFFER,52
fb542dd9-e3ec-4ecd-ac95-1408c9929066,CUST0656,PROD023,Sony Bravia 43,Entertainment & Gaming,B2B,BR02,-1.514702,37.264299,YouTube,clicked,2024-03-18 09:48:00,HolidayTechSale,#productlove #techdeals,Yes,No,No,No,No Offer,NO_OFFER,52
8dc8720d-35f2-4fbc-89f9-f8c44815adef,CUST0454,PROD018,Fitbit Charge 6,Wearables & Accessories,Online,BR01,0.504831,35.263777,Instagram,sent,2024-01-07 12:39:00,GamingGearLaunch,#smartlife #techdeals #electronics,Yes,No,No,No,No Offer,NO_OFFER,60
8dc8720d-35f2-4fbc-89f9-f8c44815adef,CUST0454,PROD018,Fitbit Charge 6,Wearables & Accessories,Online,BR01,0.504831,35.263777,Instagram,viewed,2024-01-18 05:22:00,GamingGearLaunch,#smartlife #techdeals #electronics,Yes,No,No,No,No Offer,NO_OFFER,60
e9cc20ba-8d75-48dd-9a72-c1f3225bef74,CUST0431,PROD044,Wyze Cam v3,Smart Home & Appliances,Online,BR01,0.504831,35.263777,Google,sent,2024-01-23 23:06:00,SpringSavings,#techdeals #unboxing,Yes,No,No,No,No Offer,NO_OFFER,72
e9cc20ba-8d75-48dd-9a72-c1f3225bef74,CUST0431,PROD044,Wyze Cam v3,Smart Home & Appliances,Online,BR01,0.504831,35.263777,Google,viewed,2024-02-05 20:58:00,SpringSavings,#techdeals #unboxing,Yes,No,No,No,No Offer,NO_OFFER,72
e9cc20ba-8d75-48dd-9a72-c1f3225bef74,CUST0431,PROD044,Wyze Cam v3,Smart Home & Appliances,Online,BR01,0.504831,35.263777,Google,clicked,2024-02-02 07:51:00,SpringSavings,#techdeals #unboxing,Yes,Yes,No,No,No Offer,NO_OFFER,72
25751ba5-46f3-41ee-a2f3-80cd21192d3e,CUST0030,PROD023,Sony Bravia 43,Entertainment & Gaming,Online,BR01,0.504831,35.263777,Google,sent,2023-08-08 18:16:00,HolidayTechSale,#techdeals #innovate #electronics,Yes,No,No,No,No Offer,NO_OFFER,62
25751ba5-46f3-41ee-a2f3-80cd21192d3e,CUST0030,PROD023,Sony Bravia 43,Entertainment & Gaming,Online,BR01,0.504831,35.263777,Google,viewed,2023-08-14 09:32:00,HolidayTechSale,#techdeals #innovate #electronics,Yes,No,No,No,No Offer,NO_OFFER,62
25751ba5-46f3-41ee-a2f3-80cd21192d3e,CUST0030,PROD023,Sony Bravia 43,Entertainment & Gaming,Online,BR01,0.504831,35.263777,Google,clicked,2023-09-03 06:01:00,HolidayTechSale,#techdeals #innovate #electronics,Yes,Yes,No,No,No Offer,NO_OFFER,62
53ac1eec-be8b-4664-a9b9-e7d87d913860,CUST0654,PROD018,Fitbit Charge 6,Wearables & Accessories,Online,BR01,0.504831,35.263777,Twitter,sent,2024-07-19 16:35:00,BackToSchoolTech,#smartlife #gadgetreview #productlove,Yes,No,No,No,No Offer,NO_OFFER,60
9788d86a-b178-4187-81a2-5685d57aeaac,CUST0217,PROD014,Asus ROG Laptop,Mobile & Computing,Online,BR01,0.504831,35.263777,YouTube,sent,2023-08-13 20:47:00,WorkFromHomeEssentials,#smartlife #productlove,Yes,No,No,No,No Offer,NO_OFFER,24
e38a23bb-ab75-4085-b737-46bf48f0b336,CUST0066,PROD006,Sony WH-1000XM5,Wearables & Accessories,Online,BR01,0.504831,35.263777,YouTube,sent,2024-05-05 08:11:00,WorkFromHomeEssentials,#electronics #smartlife #newtech,Yes,No,No,No,No Offer,NO_OFFER,55
e38a23bb-ab75-4085-b737-46bf48f0b336,CUST0066,PROD006,Sony WH-1000XM5,Wearables & Accessories,Online,BR01,0.504831,35.263777,YouTube,viewed,2024-05-20 18:02:00,WorkFromHomeEssentials,#electronics #smartlife #newtech,Yes,No,No,No,No Offer,NO_OFFER,55
e38a23bb-ab75-4085-b737-46bf48f0b336,CUST0066,PROD006,Sony WH-1000XM5,Wearables & Accessories,Online,BR01,0.504831,35.263777,YouTube,clicked,2024-05-31 00:26:00,WorkFromHomeEssentials,#electronics #smartlife #newtech,Yes,No,No,No,No Offer,NO_OFFER,55
e38a23bb-ab75-4085-b737-46bf48f0b336,CUST0066,PROD006,Sony WH-1000XM5,Wearables & Accessories,Online,BR01,0.504831,35.263777,YouTube,addedtpcart,2024-06-04 02:12:00,WorkFromHomeEssentials,#electronics #smartlife #newtech,Yes,Yes,No,Yes,"Buy a smartwatch, get an extra strap free",WATCHSTRAP,55
5501a5ab-65b3-4edf-b156-231633993f5c,CUST0935,PROD006,Sony WH-1000XM5,Wearables & Accessories,Online,BR01,0.504831,35.263777,Twitter,sent,2024-05-18 00:01:00,WorkFromHomeEssentials,#newtech #smartlife,Yes,No,No,No,No Offer,NO_OFFER,60
b02ae168-cb56-46a3-a059-7b20378d9801,CUST0173,PROD025,Hisense ULED,Entertainment & Gaming,Online,BR01,0.504831,35.263777,TikTok,sent,2024-04-30 13:44:00,BackToSchoolTech,#unboxing #innovate,Yes,No,No,No,No Offer,NO_OFFER,47
b02ae168-cb56-46a3-a059-7b20378d9801,CUST0173,PROD025,Hisense ULED,Entertainment & Gaming,Online,BR01,0.504831,35.263777,TikTok,viewed,2024-05-08 02:59:00,BackToSchoolTech,#unboxing #innovate,Yes,No,No,No,No Offer,NO_OFFER,47
b02ae168-cb56-46a3-a059-7b20378d9801,CUST0173,PROD025,Hisense ULED,Entertainment & Gaming,Online,BR01,0.504831,35.263777,TikTok,clicked,2024-05-24 13:04:00,BackToSchoolTech,#unboxing #innovate,Yes,Yes,No,No,No Offer,NO_OFFER,47
07600f06-5f0e-4153-8d00-54783902c514,CUST0403,PROD043,Nest Cam,Smart Home & Appliances,Online,BR01,0.504831,35.263777,Instagram,sent,2024-08-07 04:37:00,HolidayTechSale,#electronics #innovate #productlove,Yes,No,No,No,No Offer,NO_OFFER,35
538f38a8-be28-4bfe-80ea-26b43196a0c4,CUST0548,PROD006,Sony WH-1000XM5,Wearables & Accessories,B2B,BR07,-0.093262,34.758596,YouTube,sent,2023-09-18 18:24:00,HolidayTechSale,#techdeals #unboxing,Yes,No,No,No,No Offer,NO_OFFER,29
08cc76ff-7a92-47ca-8678-25d3f38b1a1c,CUST0822,PROD009,Canon EOS R6,Entertainment & Gaming,Online,BR01,0.504831,35.263777,TikTok,sent,2023-12-21 16:16:00,GamingGearLaunch,#electronics #techdeals #unboxing,Yes,No,No,No,No Offer,NO_OFFER,22
143464cd-3636-4f28-90e6-b4d46f479221,CUST0561,PROD002,Samsung Galaxy S24,Mobile & Computing,Online,BR01,0.504831,35.263777,Google,sent,2023-04-18 04:42:00,GamingGearLaunch,#electronics #techdeals,Yes,No,No,No,No Offer,NO_OFFER,67
143464cd-3636-4f28-90e6-b4d46f479221,CUST0561,PROD002,Samsung Galaxy S24,Mobile & Computing,Online,BR01,0.504831,35.263777,Google,viewed,2023-04-28 00:14:00,GamingGearLaunch,#electronics #techdeals,Yes,No,No,No,No Offer,NO_OFFER,67
143464cd-3636-4f28-90e6-b4d46f479221,CUST0561,PROD002,Samsung Galaxy S24,Mobile & Computing,Online,BR01,0.504831,35.263777,Google,clicked,2023-05-06 10:03:00,GamingGearLaunch,#electronics #techdeals,Yes,No,No,No,No Offer,NO_OFFER,67
143464cd-3636-4f28-90e6-b4d46f479221,CUST0561,PROD002,Samsung Galaxy S24,Mobile & Computing,Online,BR01,0.504831,35.263777,Google,addedtpcart,2023-05-03 21:35:00,GamingGearLaunch,#electronics #techdeals,Yes,Yes,No,Yes,Bundle a tablet with a keyboard cover and get 20% off accessories,TABBUNDLE,67
9a6c565d-5b38-4d8d-a848-7b6c03a68352,CUST0352,PROD041,Ring Video Doorbell,Smart Home & Appliances,B2B,BR06,-1.289311,36.8124,TikTok,sent,2023-03-30 08:25:00,GamingGearLaunch,#productlove #gadgetreview,Yes,No,No,No,No Offer,NO_OFFER,44
9a6c565d-5b38-4d8d-a848-7b6c03a68352,CUST0352,PROD041,Ring Video Doorbell,Smart Home & Appliances,B2B,BR06,-1.289311,36.8124,TikTok,viewed,2023-04-07 15:30:00,GamingGearLaunch,#productlove #gadgetreview,Yes,No,No,No,No Offer,NO_OFFER,44
1ac8c84c-b67a-47ea-b510-0627dd5134ef,CUST0152,PROD009,Canon EOS R6,Entertainment & Gaming,Online,BR01,0.504831,35.263777,TikTok,sent,2024-05-20 19:15:00,GamingGearLaunch,#newtech #unboxing #productlove,Yes,No,No,No,No Offer,NO_OFFER,69
1ac8c84c-b67a-47ea-b510-0627dd5134ef,CUST0152,PROD009,Canon EOS R6,Entertainment & Gaming,Online,BR01,0.504831,35.263777,TikTok,viewed,2024-05-26 10:12:00,GamingGearLaunch,#newtech #unboxing #productlove,Yes,No,No,No,No Offer,NO_OFFER,69
1ac8c84c-b67a-47ea-b510-0627dd5134ef,CUST0152,PROD009,Canon EOS R6,Entertainment & Gaming,Online,BR01,0.504831,35.263777,TikTok,clicked,2024-06-07 03:08:00,GamingGearLaunch,#newtech #unboxing #productlove,Yes,No,No,No,No Offer,NO_OFFER,69
1ac8c84c-b67a-47ea-b510-0627dd5134ef,CUST0152,PROD009,Canon EOS R6,Entertainment & Gaming,Online,BR01,0.504831,35.263777,TikTok,addedtpcart,2024-06-13 03:30:00,GamingGearLaunch,#newtech #unboxing #productlove,Yes,Yes,No,Yes,No Offer,NO_OFFER,69
1ac8c84c-b67a-47ea-b510-0627dd5134ef,CUST0152,PROD009,Canon EOS R6,Entertainment & Gaming,Online,BR01,0.504831,35.263777,TikTok,purchased,2024-07-11 20:13:00,GamingGearLaunch,#newtech #unboxing #productlove,Yes,Yes,Yes,Yes,Free expedited shipping on all orders over KES10000,FREESHIP10K,69
b12db2d6-9bf8-4c72-881b-6505d51fcf33,CUST0644,PROD033,Philips Air Fryer,Smart Home & Appliances,In-Store,BR08,-0.679891,34.563285,YouTube,sent,2023-12-02 15:15:00,GamingGearLaunch,#unboxing #newtech,Yes,No,No,No,No Offer,NO_OFFER,40
60ae8192-bb42-401a-914f-480113500fb9,CUST0882,PROD007,AirPods Pro,Wearables & Accessories,Online,BR01,0.504831,35.263777,Facebook,sent,2024-07-16 16:43:00,HolidayTechSale,#productlove #unboxing,Yes,No,No,No,No Offer,NO_OFFER,53
60ae8192-bb42-401a-914f-480113500fb9,CUST0882,PROD007,AirPods Pro,Wearables & Accessories,Online,BR01,0.504831,35.263777,Facebook,viewed,2024-07-25 00:53:00,HolidayTechSale,#productlove #unboxing,Yes,No,No,No,No Offer,NO_OFFER,53
60ae8192-bb42-401a-914f-480113500fb9,CUST0882,PROD007,AirPods Pro,Wearables & Accessories,Online,BR01,0.504831,35.263777,Facebook,clicked,2024-08-01 13:19:00,HolidayTechSale,#productlove #unboxing,Yes,Yes,No,No,No Offer,NO_OFFER,53
60ae8192-bb42-401a-914f-480113500fb9,CUST0882,PROD007,AirPods Pro,Wearables & Accessories,Online,BR01,0.504831,35.263777,Facebook,addedtpcart,2024-08-30 02:05:00,HolidayTechSale,#productlove #unboxing,Yes,Yes,No,Yes,Sign up for our newsletter and get KES50 off your first electronics order,NEWS50,53
5d936cbf-800f-41aa-b248-30a320ddcb9e,CUST0012,PROD048,Belkin Wireless Charger,Mobile & Computing,In-Store,BR09,-0.496227,35.272007,YouTube,sent,2024-06-21 05:41:00,WorkFromHomeEssentials,#innovate #productlove #smartlife,Yes,No,No,No,No Offer,NO_OFFER,69
b3056077-0dd7-4427-b429-65ad68304da9,CUST0007,PROD025,Hisense ULED,Entertainment & Gaming,In-Store,BR07,-0.093262,34.758596,Twitter,sent,2023-01-04 00:36:00,BackToSchoolTech,#newtech #electronics,Yes,No,No,No,No Offer,NO_OFFER,39
b3056077-0dd7-4427-b429-65ad68304da9,CUST0007,PROD025,Hisense ULED,Entertainment & Gaming,In-Store,BR07,-0.093262,34.758596,Twitter,viewed,2023-01-10 22:06:00,BackToSchoolTech,#newtech #electronics,Yes,No,No,No,No Offer,NO_OFFER,39
3074dbc4-c8dc-4efa-bd0d-d4b4030daa66,CUST0683,PROD013,Microsoft Surface,Mobile & Computing,Online,BR01,0.504831,35.263777,YouTube,sent,2023-06-04 14:47:00,SpringSavings,#smartlife #unboxing #innovate,Yes,No,No,No,No Offer,NO_OFFER,64
