transaction_id,transaction_line_id,customer_id,product_id,product_name,product_category,branch_id,staff_id,channel_id,transaction_date,quantity,unit_price,discount_applied,payment_mode,voucher_redeemed_flag,is_upsell,is_returned,grand_total,net_price,month,customer_age,target_multiplier,latitude,longitude,is_churned
cdf5398c-d69a-4e7b-8243-7dc2983a60d6,cdf5398c-2,CUST0874,PROD011,iPad Pro 12.9,Mobile & Computing,BR01,STF01,Online,2023-03-21 15:51:51,1,154684.98,0.0,BNPL,Yes,No,Yes,154684.98,154684.98,3,41,1.05,-1.289311,36.8124,0
cdf5398c-d69a-4e7b-8243-7dc2983a60d6,cdf5398c-3,CUST0874,PROD008,JBL Flip 6,Entertainment & Gaming,BR01,STF01,Online,2023-03-21 15:51:51,2,13683.96,547.36,BNPL,Yes,No,Yes,26820.559999999998,13410.279999999999,3,41,1.05,-1.289311,36.8124,0
cdf5398c-d69a-4e7b-8243-7dc2983a60d6,cdf5398c-4,CUST0874,PROD044,Wyze Cam v3,Smart Home & Appliances,BR01,STF01,Online,2023-03-21 15:51:51,2,12204.76,0.0,BNPL,Yes,No,No,24409.52,12204.76,3,41,1.05,-1.289311,36.8124,0
3f1b526d-801b-47f1-96d2-0487e3517b7f,3f1b526d-1,CUST0017,PROD002,Samsung Galaxy S24,Mobile & Computing,BR01,STF01,Online,2023-04-06 12:02:49,1,109300.53,16395.08,Card,No,No,No,92905.45,92905.45,4,39,1.08,-1.289311,36.8124,0
3f1b526d-801b-47f1-96d2-0487e3517b7f,3f1b526d-2,CUST0017,PROD012,Samsung Tab S9,Mobile & Computing,BR01,STF01,Online,2023-04-06 12:02:49,2,161495.42,0.0,Card,No,No,Yes,322990.84,161495.42,4,39,1.08,-1.289311,36.8124,0
3f1b526d-801b-47f1-96d2-0487e3517b7f,3f1b526d-3,CUST0017,PROD035,KitchenAid Mixer,Smart Home & Appliances,BR01,STF01,Online,2023-04-06 12:02:49,1,61668.57,0.0,Card,No,No,No,61668.57,61668.57,4,39,1.08,-1.289311,36.8124,0
3f1b526d-801b-47f1-96d2-0487e3517b7f,3f1b526d-4,CUST0017,PROD028,Nintendo Switch,Entertainment & Gaming,BR01,STF01,Online,2023-04-06 12:02:49,1,42954.24,4295.42,Card,No,No,No,38658.82,38658.82,4,39,1.08,-1.289311,36.8124,0
3f1b526d-801b-47f1-96d2-0487e3517b7f,3f1b526d-5,CUST0017,PROD043,Nest Cam,Smart Home & Appliances,BR01,STF01,Online,2023-04-06 12:02:49,1,29004.78,0.0,Card,No,No,Yes,29004.78,29004.78,4,39,1.08,-1.289311,36.8124,0
05d54415-52cf-4ea9-a145-9daeece74265,05d54415-1,CUST0015,PROD022,Samsung QLED 65,Entertainment & Gaming,BR05,STF05,B2B,2023-07-04 19:21:16,3,214190.23,32128.53,BNPL,No,No,No,610442.16,203480.72,7,68,0.98,0.504831,35.263777,1
05d54415-52cf-4ea9-a145-9daeece74265,05d54415-2,CUST0015,PROD006,Sony WH-1000XM5,Wearables & Accessories,BR05,STF05,B2B,2023-07-04 19:21:16,2,40742.13,0.0,BNPL,No,No,No,81484.26,40742.13,7,68,0.98,0.504831,35.263777,1
05d54415-52cf-4ea9-a145-9daeece74265,05d54415-3,CUST0015,PROD045,Eufy Security,Smart Home & Appliances,BR05,STF05,B2B,2023-07-04 19:21:16,2,17735.54,709.42,BNPL,No,No,No,34761.66,17380.83,7,68,0.98,0.504831,35.263777,1
05d54415-52cf-4ea9-a145-9daeece74265,05d54415-4,CUST0015,PROD001,iPhone 15 Pro,Mobile & Computing,BR05,STF05,B2B,2023-07-04 19:21:16,1,129552.66,0.0,BNPL,No,No,No,129552.66,129552.66,7,68,0.98,0.504831,35.263777,1
05d54415-52cf-4ea9-a145-9daeece74265,05d54415-5,CUST0015,PROD049,Logitech MX Master,Mobile & Computing,BR05,STF05,B2B,2023-07-04 19:21:16,1,13810.8,276.22,BNPL,No,No,No,13534.58,13534.58,7,68,0.98,0.504831,35.263777,1
456e5ae3-b7ac-42bf-9a00-8fed395d334f,456e5ae3-1,CUST0746,PROD040,Google Nest Hub,Smart Home & Appliances,BR07,STF07,In-Store,2025-07-09 20:17:23,1,47083.66,941.67,Cash,No,No,Yes,46141.990000000005,46141.990000000005,7,29,1.0388,-0.295256,35.287839,0
456e5ae3-b7ac-42bf-9a00-8fed395d334f,456e5ae3-2,CUST0746,PROD033,Philips Air Fryer,Smart Home & Appliances,BR07,STF07,In-Store,2025-07-09 20:17:23,1,22156.65,0.0,Cash,No,No,No,22156.65,22156.65,7,29,1.0388,-0.295256,35.287839,0
456e5ae3-b7ac-42bf-9a00-8fed395d334f,456e5ae3-3,CUST0746,PROD036,Bose SoundLink,Entertainment & Gaming,BR07,STF07,In-Store,2025-07-09 20:17:23,1,59676.23,0.0,Cash,No,No,No,59676.23,59676.23,7,29,1.0388,-0.295256,35.287839,0
70bf2eb5-2c47-410d-a662-7e8f6fb8e965,70bf2eb5-1,CUST0353,PROD021,LG OLED TV 55,Entertainment & Gaming,BR01,STF01,Online,2023-06-26 15:42:57,2,195875.63,0.0,Card,No,No,Yes,391751.26,195875.63,6,68,0.95,-1.289311,36.8124,0
70bf2eb5-2c47-410d-a662-7e8f6fb8e965,70bf2eb5-2,CUST0353,PROD045,Eufy Security,Smart Home & Appliances,BR01,STF01,Online,2023-06-26 15:42:57,2,17735.54,0.0,Card,No,No,No,35471.08,17735.54,6,68,0.95,-1.289311,36.8124,0
70bf2eb5-2c47-410d-a662-7e8f6fb8e965,70bf2eb5-3,CUST0353,PROD016,Apple Watch Series 9,Wearables & Accessories,BR01,STF01,Online,2023-06-26 15:42:57,2,61391.97,0.0,Card,No,No,No,122783.94,61391.97,6,68,0.95,-1.289311,36.8124,0
70bf2eb5-2c47-410d-a662-7e8f6fb8e965,70bf2eb5-4,CUST0353,PROD035,KitchenAid Mixer,Smart Home & Appliances,BR01,STF01,Online,2023-06-26 15:42:57,1,61668.57,1233.37,Card,No,No,No,60435.2,60435.2,6,68,0.95,-1.289311,36.8124,0
7e09f3f6-aa43-4039-885d-ed1b9c958851,7e09f3f6-1,CUST0895,PROD024,TCL 4K Smart TV,Entertainment & Gaming,BR01,STF01,B2B,2023-12-08 15:25:59,3,63831.65,9574.75,Cash,Yes,No,No,181920.2,60640.06666666667,12,29,1.07,-1.289311,36.8124,0
7e09f3f6-aa43-4039-885d-ed1b9c958851,7e09f3f6-2,CUST0895,PROD018,Fitbit Charge 6,Wearables & Accessories,BR01,STF01,B2B,2023-12-08 15:25:59,1,29127.19,0.0,Cash,Yes,No,Yes,29127.19,29127.19,12,29,1.07,-1.289311,36.8124,0
7e09f3f6-aa43-4039-885d-ed1b9c958851,7e09f3f6-3,CUST0895,PROD031,Dyson V15 Detect,Smart Home & Appliances,BR01,STF01,B2B,2023-12-08 15:25:59,1,148091.18,0.0,Cash,Yes,No,No,148091.18,148091.18,12,29,1.07,-1.289311,36.8124,0
7e09f3f6-aa43-4039-885d-ed1b9c958851,7e09f3f6-4,CUST0895,PROD043,Nest Cam,Smart Home & Appliances,BR01,STF01,B2B,2023-12-08 15:25:59,2,29004.78,0.0,Cash,Yes,No,No,58009.56,29004.78,12,29,1.07,-1.289311,36.8124,0
460457af-a0fe-43ca-971b-b778b88c99fb,460457af-1,CUST0645,PROD030,Asus ROG Ally,Entertainment & Gaming,BR07,STF07,B2B,2023-09-28 17:13:15,2,148115.28,0.0,Card,No,No,Yes,296230.56,148115.28,9,49,1.0,-0.295256,35.287839,0
460457af-a0fe-43ca-971b-b778b88c99fb,460457af-2,CUST0645,PROD027,Xbox Series X,Entertainment & Gaming,BR07,STF07,B2B,2023-09-28 17:13:15,2,77073.07,3082.92,Card,No,No,No,151063.22,75531.61,9,49,1.0,-0.295256,35.287839,0
460457af-a0fe-43ca-971b-b778b88c99fb,460457af-3,CUST0645,PROD041,Ring Video Doorbell,Smart Home & Appliances,BR07,STF07,B2B,2023-09-28 17:13:15,1,20538.44,0.0,Card,No,No,Yes,20538.44,20538.44,9,49,1.0,-0.295256,35.287839,0
f288f762-7b80-4319-8984-9d9169f1792c,f288f762-1,CUST0160,PROD018,Fitbit Charge 6,Wearables & Accessories,BR10,STF10,B2B,2025-07-11 16:29:42,1,32039.91,3203.99,Card,No,No,No,28835.92,28835.92,7,50,1.0388,-4.038771,39.671734,0
f288f762-7b80-4319-8984-9d9169f1792c,f288f762-2,CUST0160,PROD002,Samsung Galaxy S24,Mobile & Computing,BR10,STF10,B2B,2025-07-11 16:29:42,3,120230.58,7213.83,Card,No,No,No,353477.91,117825.96999999999,7,50,1.0388,-4.038771,39.671734,0
d638ac4d-160f-4687-9b94-b4fe6f43b8d1,d638ac4d-1,CUST0762,PROD036,Bose SoundLink,Entertainment & Gaming,BR05,STF05,In-Store,2024-10-28 12:06:12,1,56963.68,8544.55,Card,Yes,No,No,48419.130000000005,48419.130000000005,10,49,1.0712000000000002,0.504831,35.263777,0
4a63170e-ef40-4e95-bb94-842a6e229cdc,4a63170e-1,CUST0534,PROD007,AirPods Pro,Wearables & Accessories,BR01,STF01,B2B,2024-07-01 08:16:06,5,46275.59,4627.56,BNPL,Yes,No,No,226750.38999999998,45350.077999999994,7,49,1.0094,-1.289311,36.8124,0
4a63170e-ef40-4e95-bb94-842a6e229cdc,4a63170e-2,CUST0534,PROD001,iPhone 15 Pro,Mobile & Computing,BR01,STF01,B2B,2024-07-01 08:16:06,1,136030.29,0.0,BNPL,Yes,No,No,136030.29,136030.29,7,49,1.0094,-1.289311,36.8124,0
da60ddcf-f0a9-4cc8-8f6a-bf4cdfdd040b,da60ddcf-1,CUST0703,PROD045,Eufy Security,Smart Home & Appliances,BR07,STF07,B2B,2024-10-13 08:23:32,1,18622.32,1862.23,Card,Yes,Yes,No,16760.09,16760.09,10,20,1.0712000000000002,-0.295256,35.287839,0
da60ddcf-f0a9-4cc8-8f6a-bf4cdfdd040b,da60ddcf-2,CUST0703,PROD033,Philips Air Fryer,Smart Home & Appliances,BR07,STF07,B2B,2024-10-13 08:23:32,1,21149.53,3172.43,Card,Yes,Yes,No,17977.1,17977.1,10,20,1.0712000000000002,-0.295256,35.287839,0
da60ddcf-f0a9-4cc8-8f6a-bf4cdfdd040b,da60ddcf-3,CUST0703,PROD014,Asus ROG Laptop,Mobile & Computing,BR07,STF07,B2B,2024-10-13 08:23:32,3,178626.64,0.0,Card,Yes,Yes,No,535879.92,178626.64,10,20,1.0712000000000002,-0.295256,35.287839,0
da60ddcf-f0a9-4cc8-8f6a-bf4cdfdd040b,da60ddcf-4,CUST0703,PROD004,Dell XPS 13,Mobile & Computing,BR07,STF07,B2B,2024-10-13 08:23:32,2,93386.92,0.0,Card,Yes,Yes,Yes,186773.84,93386.92,10,20,1.0712000000000002,-0.295256,35.287839,0
5f46a384-b040-4af8-b16b-ca0eaf061454,5f46a384-1,CUST0090,PROD039,Echo Dot 5th Gen,Smart Home & Appliances,BR01,STF01,Online,2024-12-23 14:33:56,1,15737.85,314.76,BNPL,No,No,No,15423.09,15423.09,12,50,1.1021,-1.289311,36.8124,0
5f46a384-b040-4af8-b16b-ca0eaf061454,5f46a384-2,CUST0090,PROD042,Arlo Pro 4,Smart Home & Appliances,BR01,STF01,Online,2024-12-23 14:33:56,1,46871.32,0.0,BNPL,No,No,No,46871.32,46871.32,12,50,1.1021,-1.289311,36.8124,0
5f46a384-b040-4af8-b16b-ca0eaf061454,5f46a384-3,CUST0090,PROD009,Canon EOS R6,Entertainment & Gaming,BR01,STF01,Online,2024-12-23 14:33:56,1,294984.06,14749.2,BNPL,No,No,No,280234.86,280234.86,12,50,1.1021,-1.289311,36.8124,0
5f46a384-b040-4af8-b16b-ca0eaf061454,5f46a384-4,CUST0090,PROD026,PlayStation 5,Entertainment & Gaming,BR01,STF01,Online,2024-12-23 14:33:56,2,90353.4,3614.14,BNPL,No,No,No,177092.65999999997,88546.32999999999,12,50,1.1021,-1.289311,36.8124,0
33cb41fd-a4fa-4729-b958-2193ca032fc1,33cb41fd-1,CUST0832,PROD004,Dell XPS 13,Mobile & Computing,BR03,STF03,In-Store,2023-05-19 17:18:03,2,88939.92,8893.99,Cash,Yes,No,No,168985.85,84492.925,5,37,1.12,-0.093262,34.758596,1
33cb41fd-a4fa-4729-b958-2193ca032fc1,33cb41fd-2,CUST0832,PROD021,LG OLED TV 55,Entertainment & Gaming,BR03,STF03,In-Store,2023-05-19 17:18:03,1,195875.63,9793.78,Cash,Yes,No,No,186081.85,186081.85,5,37,1.12,-0.093262,34.758596,1
0e0fa415-8310-4ab1-9b5c-3edfc0e70636,0e0fa415-1,CUST0541,PROD018,Fitbit Charge 6,Wearables & Accessories,BR01,STF01,In-Store,2024-05-14 11:29:10,2,30583.55,6116.71,Cash,Yes,No,No,55050.39,27525.195,5,42,1.1536000000000002,-1.289311,36.8124,0
a9d72335-b28c-4d8a-b133-59a505ae7671,a9d72335-1,CUST0553,PROD031,Dyson V15 Detect,Smart Home & Appliances,BR01,STF01,In-Store,2024-03-11 09:29:35,1,155495.74,3109.91,Card,No,No,No,152385.83,152385.83,3,61,1.0815000000000001,-1.289311,36.8124,0
a9d72335-b28c-4d8a-b133-59a505ae7671,a9d72335-2,CUST0553,PROD001,iPhone 15 Pro,Mobile & Computing,BR01,STF01,In-Store,2024-03-11 09:29:35,1,136030.29,2720.61,Card,No,No,No,133309.68000000002,133309.68000000002,3,61,1.0815000000000001,-1.289311,36.8124,0
a9d72335-b28c-4d8a-b133-59a505ae7671,a9d72335-3,CUST0553,PROD038,Sonos One,Entertainment & Gaming,BR01,STF01,In-Store,2024-03-11 09:29:35,1,36627.91,1831.4,Card,No,No,No,34796.51,34796.51,3,61,1.0815000000000001,-1.289311,36.8124,0
a9d72335-b28c-4d8a-b133-59a505ae7671,a9d72335-4,CUST0553,PROD024,TCL 4K Smart TV,Entertainment & Gaming,BR01,STF01,In-Store,2024-03-11 09:29:35,3,67023.23,0.0,Card,No,No,No,201069.69,67023.23,3,61,1.0815000000000001,-1.289311,36.8124,0
a9d72335-b28c-4d8a-b133-59a505ae7671,a9d72335-5,CUST0553,PROD011,iPad Pro 12.9,Mobile & Computing,BR01,STF01,In-Store,2024-03-11 09:29:35,2,162419.23,0.0,Card,No,No,No,324838.46,162419.23,3,61,1.0815000000000001,-1.289311,36.8124,0
add58991-9c63-40f1-8510-a038ed3f4038,add58991-1,CUST0417,PROD047,Anker PowerBank,Mobile & Computing,BR08,STF08,B2B,2024-01-24 10:29:06,2,9252.19,1850.44,Cash,Yes,No,No,16653.940000000002,8326.970000000001,1,27,1.1330000000000002,-0.496227,35.272007,0
add58991-9c63-40f1-8510-a038ed3f4038,add58991-2,CUST0417,PROD035,KitchenAid Mixer,Smart Home & Appliances,BR08,STF08,B2B,2024-01-24 10:29:06,2,64752.0,0.0,Cash,Yes,No,No,129504.0,64752.0,1,27,1.1330000000000002,-0.496227,35.272007,0
19d143c1-6ed0-4de5-a4eb-259765f7aa00,19d143c1-1,CUST0012,PROD010,Nikon D7500,Entertainment & Gaming,BR04,STF04,B2B,2024-10-26 14:09:35,1,179932.98,8996.65,Card,No,No,No,170936.33000000002,170936.33000000002,10,29,1.0712000000000002,-0.679891,34.563285,0
19d143c1-6ed0-4de5-a4eb-259765f7aa00,19d143c1-2,CUST0012,PROD031,Dyson V15 Detect,Smart Home & Appliances,BR04,STF04,B2B,2024-10-26 14:09:35,2,155495.74,0.0,Card,No,No,No,310991.48,155495.74,10,29,1.0712000000000002,-0.679891,34.563285,0
19d143c1-6ed0-4de5-a4eb-259765f7aa00,19d143c1-3,CUST0012,PROD014,Asus ROG Laptop,Mobile & Computing,BR04,STF04,B2B,2024-10-26 14:09:35,3,178626.64,10717.6,Card,No,No,No,525162.3200000001,175054.1066666667,10,29,1.0712000000000002,-0.679891,34.563285,0
c361a39c-b6fc-4a76-be69-66d6d1542ce3,c361a39c-1,CUST0225,PROD037,Marshall Acton,Entertainment & Gaming,BR04,STF04,In-Store,2024-03-14 15:18:34,3,44542.08,6681.31,Cash,No,No,No,126944.93,42314.97666666666,3,38,1.0815000000000001,-0.679891,34.563285,1
c361a39c-b6fc-4a76-be69-66d6d1542ce3,c361a39c-2,CUST0225,PROD029,Steam Deck,Entertainment & Gaming,BR04,STF04,In-Store,2024-03-14 15:18:34,3,84799.64,0.0,Cash,No,No,No,254398.91999999998,84799.64,3,38,1.0815000000000001,-0.679891,34.563285,1
4c9e3c53-88c7-41a1-abf3-e6baa9e2a812,4c9e3c53-1,CUST0252,PROD009,Canon EOS R6,Entertainment & Gaming,BR07,STF07,B2B,2023-07-24 19:31:42,1,280937.2,0.0,Cash,Yes,No,No,280937.2,280937.2,7,51,0.98,-0.295256,35.287839,0
4c9e3c53-88c7-41a1-abf3-e6baa9e2a812,4c9e3c53-2,CUST0252,PROD022,Samsung QLED 65,Entertainment & Gaming,BR07,STF07,B2B,2023-07-24 19:31:42,2,214190.23,21419.02,Cash,Yes,No,No,406961.44,203480.72,7,51,0.98,-0.295256,35.287839,0
3e62e5db-9a98-4321-b958-d26488c5d238,3e62e5db-1,CUST0856,PROD043,Nest Cam,Smart Home & Appliances,BR07,STF07,B2B,2025-01-15 14:03:40,1,31905.26,4785.79,BNPL,No,Yes,No,27119.469999999998,27119.469999999998,1,45,1.1660000000000001,-0.295256,35.287839,0
3e62e5db-9a98-4321-b958-d26488c5d238,3e62e5db-2,CUST0856,PROD040,Google Nest Hub,Smart Home & Appliances,BR07,STF07,B2B,2025-01-15 14:03:40,2,47083.66,0.0,BNPL,No,Yes,No,94167.32,47083.66,1,45,1.1660000000000001,-0.295256,35.287839,0
fce26229-52e0-4356-8748-d3d94385e4af,fce26229-1,CUST0821,PROD018,Fitbit Charge 6,Wearables & Accessories,BR03,STF03,B2B,2025-05-16 16:26:25,1,32039.91,0.0,Cash,No,No,No,32039.91,32039.91,5,32,1.1872000000000003,-0.093262,34.758596,0
bc83f82e-2d84-46e9-b574-ef48aaa31cc0,bc83f82e-1,CUST0436,PROD003,MacBook Air M3,Mobile & Computing,BR01,STF01,Online,2025-04-16 13:15:36,2,255686.27,0.0,BNPL,No,No,No,511372.54,255686.27,4,42,1.1448,-1.289311,36.8124,0
25b2fa06-7270-436c-9717-9ad371c85521,25b2fa06-1,CUST0961,PROD005,HP Pavilion,Mobile & Computing,BR01,STF01,Online,2024-12-02 08:07:47,1,103035.57,0.0,Card,Yes,No,Yes,103035.57,103035.57,12,43,1.1021,-1.289311,36.8124,1
25b2fa06-7270-436c-9717-9ad371c85521,25b2fa06-2,CUST0961,PROD027,Xbox Series X,Entertainment & Gaming,BR01,STF01,Online,2024-12-02 08:07:47,5,80926.72,8092.67,Card,Yes,No,No,396540.93,79308.186,12,43,1.1021,-1.289311,36.8124,1
25b2fa06-7270-436c-9717-9ad371c85521,25b2fa06-3,CUST0961,PROD033,Philips Air Fryer,Smart Home & Appliances,BR01,STF01,Online,2024-12-02 08:07:47,3,21149.53,0.0,Card,Yes,No,No,63448.59,21149.53,12,43,1.1021,-1.289311,36.8124,1
25b2fa06-7270-436c-9717-9ad371c85521,25b2fa06-4,CUST0961,PROD047,Anker PowerBank,Mobile & Computing,BR01,STF01,Online,2024-12-02 08:07:47,2,9252.19,925.22,Card,Yes,No,Yes,17579.16,8789.58,12,43,1.1021,-1.289311,36.8124,1
99b448e4-2761-45f5-91e1-356f109c787a,99b448e4-1,CUST0141,PROD038,Sonos One,Entertainment & Gaming,BR07,STF07,B2B,2025-03-07 08:42:45,1,38372.09,0.0,BNPL,No,Yes,No,38372.09,38372.09,3,66,1.1130000000000002,-0.295256,35.287839,1
b8f3cef5-e47b-4c70-a5a1-7e6e3e1685d3,b8f3cef5-1,CUST0624,PROD021,LG OLED TV 55,Entertainment & Gaming,BR05,STF05,B2B,2025-07-20 12:49:58,2,215463.19,0.0,BNPL,Yes,No,No,430926.38,215463.19,7,69,1.0388,0.504831,35.263777,1
b8f3cef5-e47b-4c70-a5a1-7e6e3e1685d3,b8f3cef5-2,CUST0624,PROD050,Razer DeathAdder,Mobile & Computing,BR05,STF05,B2B,2025-07-20 12:49:58,1,7302.33,146.05,BNPL,Yes,No,No,7156.28,7156.28,7,69,1.0388,0.504831,35.263777,1
b8f3cef5-e47b-4c70-a5a1-7e6e3e1685d3,b8f3cef5-3,CUST0624,PROD018,Fitbit Charge 6,Wearables & Accessories,BR05,STF05,B2B,2025-07-20 12:49:58,2,32039.91,0.0,BNPL,Yes,No,No,64079.82,32039.91,7,69,1.0388,0.504831,35.263777,1
12b987b1-1807-43ae-a5c4-e5994ca5cba1,12b987b1-1,CUST0673,PROD005,HP Pavilion,Mobile & Computing,BR03,STF03,In-Store,2023-07-04 10:47:35,1,98129.11,0.0,Card,No,No,No,98129.11,98129.11,7,49,0.98,-0.093262,34.758596,0
6a6c59d7-3a4d-4b14-b98d-1ad2680c9254,6a6c59d7-1,CUST0613,PROD007,AirPods Pro,Wearables & Accessories,BR05,STF05,In-Store,2025-01-19 20:53:27,1,48479.19,4847.92,Cash,No,Yes,No,43631.270000000004,43631.270000000004,1,73,1.1660000000000001,0.504831,35.263777,1
6a6c59d7-3a4d-4b14-b98d-1ad2680c9254,6a6c59d7-2,CUST0613,PROD006,Sony WH-1000XM5,Wearables & Accessories,BR05,STF05,In-Store,2025-01-19 20:53:27,1,44816.34,0.0,Cash,No,Yes,No,44816.34,44816.34,1,73,1.1660000000000001,0.504831,35.263777,1
3ce366b9-33b5-453f-9e54-c3dd5f605b22,3ce366b9-1,CUST0117,PROD050,Razer DeathAdder,Mobile & Computing,BR01,STF01,Online,2025-05-14 12:54:01,1,7302.33,0.0,BNPL,Yes,No,No,7302.33,7302.33,5,58,1.1872000000000003,-1.289311,36.8124,1
3ce366b9-33b5-453f-9e54-c3dd5f605b22,3ce366b9-2,CUST0117,PROD024,TCL 4K Smart TV,Entertainment & Gaming,BR01,STF01,Online,2025-05-14 12:54:01,1,70214.82,0.0,BNPL,Yes,No,No,70214.82,70214.82,5,58,1.1872000000000003,-1.289311,36.8124,1
3ce366b9-33b5-453f-9e54-c3dd5f605b22,3ce366b9-3,CUST0117,PROD014,Asus ROG Laptop,Mobile & Computing,BR01,STF01,Online,2025-05-14 12:54:01,1,187132.67,18713.27,BNPL,Yes,No,No,168419.40000000002,168419.40000000002,5,58,1.1872000000000003,-1.289311,36.8124,1
e1c49955-a1d1-42a2-920a-570c207bcf5f,e1c49955-1,CUST0138,PROD039,Echo Dot 5th Gen,Smart Home & Appliances,BR06,STF06,In-Store,2023-09-10 16:54:23,2,14988.43,1498.84,Card,No,No,Yes,28478.02,14239.01,9,23,1.0,-1.514702,37.264299,0
e1c49955-a1d1-42a2-920a-570c207bcf5f,e1c49955-2,CUST0138,PROD011,iPad Pro 12.9,Mobile & Computing,BR06,STF06,In-Store,2023-09-10 16:54:23,5,154684.98,38671.25,Card,No,No,No,734753.65,146950.73,9,23,1.0,-1.514702,37.264299,0
e1c49955-a1d1-42a2-920a-570c207bcf5f,e1c49955-3,CUST0138,PROD014,Asus ROG Laptop,Mobile & Computing,BR06,STF06,In-Store,2023-09-10 16:54:23,2,170120.61,6804.82,Card,No,No,No,333436.39999999997,166718.19999999998,9,23,1.0,-1.514702,37.264299,0
e1c49955-a1d1-42a2-920a-570c207bcf5f,e1c49955-4,CUST0138,PROD036,Bose SoundLink,Entertainment & Gaming,BR06,STF06,In-Store,2023-09-10 16:54:23,1,54251.12,0.0,Card,No,No,No,54251.12,54251.12,9,23,1.0,-1.514702,37.264299,0
e1c49955-a1d1-42a2-920a-570c207bcf5f,e1c49955-5,CUST0138,PROD029,Steam Deck,Entertainment & Gaming,BR06,STF06,In-Store,2023-09-10 16:54:23,2,80761.56,0.0,Card,No,No,No,161523.12,80761.56,9,23,1.0,-1.514702,37.264299,0
e9ecd188-8169-4878-a539-0a6805b38142,e9ecd188-1,CUST0408,PROD045,Eufy Security,Smart Home & Appliances,BR04,STF04,In-Store,2024-12-20 20:28:51,3,18622.32,0.0,Cash,No,No,No,55866.96,18622.32,12,34,1.1021,-0.679891,34.563285,1
c5805207-8aa8-4a64-92bc-68ebec08cc26,c5805207-1,CUST0219,PROD012,Samsung Tab S9,Mobile & Computing,BR09,STF09,In-Store,2023-11-25 17:53:13,2,161495.42,0.0,Card,Yes,No,No,322990.84,161495.42,11,23,1.06,-1.377599,36.851364,0
c5805207-8aa8-4a64-92bc-68ebec08cc26,c5805207-2,CUST0219,PROD013,Microsoft Surface,Mobile & Computing,BR09,STF09,In-Store,2023-11-25 17:53:13,1,154126.89,15412.69,Card,Yes,No,No,138714.2,138714.2,11,23,1.06,-1.377599,36.851364,0
c5805207-8aa8-4a64-92bc-68ebec08cc26,c5805207-3,CUST0219,PROD017,Samsung Galaxy Watch,Wearables & Accessories,BR09,STF09,In-Store,2023-11-25 17:53:13,2,38022.88,0.0,Card,Yes,No,No,76045.76,38022.88,11,23,1.06,-1.377599,36.851364,0
c5805207-8aa8-4a64-92bc-68ebec08cc26,c5805207-4,CUST0219,PROD044,Wyze Cam v3,Smart Home & Appliances,BR09,STF09,In-Store,2023-11-25 17:53:13,3,12204.76,0.0,Card,Yes,No,No,36614.28,12204.76,11,23,1.06,-1.377599,36.851364,0
c5805207-8aa8-4a64-92bc-68ebec08cc26,c5805207-5,CUST0219,PROD014,Asus ROG Laptop,Mobile & Computing,BR09,STF09,In-Store,2023-11-25 17:53:13,2,170120.61,34024.12,Card,Yes,No,No,306217.1,153108.55,11,23,1.06,-1.377599,36.851364,0
05f3d0d3-87e3-4316-a088-25957683d5d8,05f3d0d3-1,CUST0080,PROD004,Dell XPS 13,Mobile & Computing,BR08,STF08,In-Store,2025-07-02 17:54:28,1,97833.91,1956.68,Card,No,No,No,95877.23000000001,95877.23000000001,7,37,1.0388,-0.496227,35.272007,0
05f3d0d3-87e3-4316-a088-25957683d5d8,05f3d0d3-2,CUST0080,PROD035,KitchenAid Mixer,Smart Home & Appliances,BR08,STF08,In-Store,2025-07-02 17:54:28,2,67835.43,0.0,Card,No,No,No,135670.86,67835.43,7,37,1.0388,-0.496227,35.272007,0
5e1d8790-3045-44ed-ad76-4ead7182d620,5e1d8790-1,CUST0782,PROD007,AirPods Pro,Wearables & Accessories,BR01,STF01,Online,2024-09-06 14:48:38,1,46275.59,0.0,Card,No,Yes,No,46275.59,46275.59,9,33,1.03,-1.289311,36.8124,1
9fcb5da2-c35d-4b67-b281-409170f36220,9fcb5da2-1,CUST0171,PROD008,JBL Flip 6,Entertainment & Gaming,BR01,STF01,Online,2024-06-05 15:33:24,2,14368.16,0.0,BNPL,No,No,Yes,28736.32,14368.16,6,22,0.9784999999999999,-1.289311,36.8124,0
9fcb5da2-c35d-4b67-b281-409170f36220,9fcb5da2-2,CUST0171,PROD014,Asus ROG Laptop,Mobile & Computing,BR01,STF01,Online,2024-06-05 15:33:24,2,178626.64,0.0,BNPL,No,No,No,357253.28,178626.64,6,22,0.9784999999999999,-1.289311,36.8124,0
9fcb5da2-c35d-4b67-b281-409170f36220,9fcb5da2-3,CUST0171,PROD042,Arlo Pro 4,Smart Home & Appliances,BR01,STF01,Online,2024-06-05 15:33:24,2,46871.32,0.0,BNPL,No,No,No,93742.64,46871.32,6,22,0.9784999999999999,-1.289311,36.8124,0
2f43cf6c-b1e2-4b87-aefe-98708bc3f212,2f43cf6c-1,CUST0806,PROD021,LG OLED TV 55,Entertainment & Gaming,BR01,STF01,In-Store,2023-04-08 18:40:07,2,195875.63,19587.56,Cash,No,No,No,372163.7,186081.85,4,69,1.08,-1.289311,36.8124,0
