transaction_id,transaction_line_id,customer_id,product_id,product_name,product_category,branch_id,staff_id,channel_id,transaction_date,quantity,unit_price,discount_applied,payment_mode,voucher_redeemed_flag,is_upsell,is_returned,grand_total,net_price,month,customer_age,target_multiplier,latitude,longitude
650c5ab0-2aa6-46b1-9deb-8e6a50281841,650c5ab0-3,CUST0138,PROD023,Sony Bravia 43,Entertainment & Gaming,BR07,STF07,In-Store,2023-06-19,1,72523.15,1450.46,Cash,No,No,No,71072.68999999999,71072.68999999999,6,62,1.1,-1.514702,37.264299
650c5ab0-2aa6-46b1-9deb-8e6a50281841,650c5ab0-4,CUST0138,PROD005,HP Pavilion,Mobile & Computing,BR07,STF07,In-Store,2023-06-19,1,97963.46,0.0,Cash,No,No,No,97963.46,97963.46,6,62,1.1,-1.514702,37.264299
650c5ab0-2aa6-46b1-9deb-8e6a50281841,650c5ab0-5,CUST0138,PROD040,Google Nest Hub,Smart Home & Appliances,BR07,STF07,In-Store,2023-06-19,1,44269.92,885.4,Cash,No,No,No,43384.52,43384.52,6,62,1.1,-1.514702,37.264299
ed254fac-1766-460d-b3a9-f5e0018d5847,ed254fac-1,CUST0152,PROD024,TCL 4K Smart TV,Entertainment & Gaming,BR08,STF08,In-Store,2024-01-14,3,40693.43,6104.01,Cash,Yes,Yes,Yes,115976.28000000001,38658.76,1,59,1.15,0.504831,35.263777
ed254fac-1766-460d-b3a9-f5e0018d5847,ed254fac-2,CUST0152,PROD011,iPad Pro 12.9,Mobile & Computing,BR08,STF08,In-Store,2024-01-14,1,209125.18,0.0,Cash,Yes,Yes,No,209125.18,209125.18,1,59,1.15,0.504831,35.263777
ed254fac-1766-460d-b3a9-f5e0018d5847,ed254fac-3,CUST0152,PROD033,Philips Air Fryer,Smart Home & Appliances,BR08,STF08,In-Store,2024-01-14,5,24367.71,0.0,Cash,Yes,Yes,No,121838.54999999999,24367.71,1,59,1.15,0.504831,35.263777
0425b095-9b4b-4196-bfe7-44c33bb94742,0425b095-1,CUST0279,PROD032,Roomba i7+,Smart Home & Appliances,BR03,STF03,In-Store,2023-12-17,3,73939.29,0.0,Cash,Yes,No,No,221817.87,73939.29,12,51,1.03,-1.377599,36.851364
0425b095-9b4b-4196-bfe7-44c33bb94742,0425b095-2,CUST0279,PROD048,Belkin Wireless Charger,Mobile & Computing,BR03,STF03,In-Store,2023-12-17,1,11577.73,0.0,Cash,Yes,No,Yes,11577.73,11577.73,12,51,1.03,-1.377599,36.851364
0425b095-9b4b-4196-bfe7-44c33bb94742,0425b095-3,CUST0279,PROD003,MacBook Air M3,Mobile & Computing,BR03,STF03,In-Store,2023-12-17,1,220896.66,0.0,Cash,Yes,No,No,220896.66,220896.66,12,51,1.03,-1.377599,36.851364
0425b095-9b4b-4196-bfe7-44c33bb94742,0425b095-4,CUST0279,PROD022,Samsung QLED 65,Entertainment & Gaming,BR03,STF03,In-Store,2023-12-17,2,245355.48,0.0,Cash,Yes,No,No,490710.96,245355.48,12,51,1.03,-1.377599,36.851364
5db89cc2-4dad-404b-ab3c-e22b710847f9,5db89cc2-1,CUST0117,PROD018,Fitbit Charge 6,Wearables & Accessories,BR09,STF09,In-Store,2024-08-11,2,26563.22,0.0,Cash,Yes,No,No,53126.44,26563.22,8,48,1.22,-0.093262,34.758596
5db89cc2-4dad-404b-ab3c-e22b710847f9,5db89cc2-2,CUST0117,PROD046,Tesla Model Y Charger,Smart Home & Appliances,BR09,STF09,In-Store,2024-08-11,1,70688.74,0.0,Cash,Yes,No,Yes,70688.74,70688.74,8,48,1.22,-0.093262,34.758596
55aa0014-26d2-4ed6-b680-9982793eac79,55aa0014-1,CUST0290,PROD005,HP Pavilion,Mobile & Computing,BR01,STF01,Online,2025-05-05,5,97963.46,0.0,BNPL,Yes,No,No,489817.30000000005,97963.46,5,37,1.2,-4.038771,39.671734
55aa0014-26d2-4ed6-b680-9982793eac79,55aa0014-2,CUST0290,PROD006,Sony WH-1000XM5,Wearables & Accessories,BR01,STF01,Online,2025-05-05,2,57446.51,0.0,BNPL,Yes,No,No,114893.02,57446.51,5,37,1.2,-4.038771,39.671734
55aa0014-26d2-4ed6-b680-9982793eac79,55aa0014-3,CUST0290,PROD022,Samsung QLED 65,Entertainment & Gaming,BR01,STF01,Online,2025-05-05,2,245355.48,49071.1,BNPL,Yes,No,No,441639.86000000004,220819.93000000002,5,37,1.2,-4.038771,39.671734
55aa0014-26d2-4ed6-b680-9982793eac79,55aa0014-4,CUST0290,PROD020,OnePlus Watch,Wearables & Accessories,BR01,STF01,Online,2025-05-05,3,20068.99,0.0,BNPL,Yes,No,No,60206.97,20068.99,5,37,1.2,-4.038771,39.671734
55aa0014-26d2-4ed6-b680-9982793eac79,55aa0014-5,CUST0290,PROD034,Instant Pot Duo,Smart Home & Appliances,BR01,STF01,Online,2025-05-05,1,39586.03,791.72,BNPL,Yes,No,No,38794.31,38794.31,5,37,1.2,-4.038771,39.671734
f2c75755-cba4-40fa-a8be-b1ea080036c6,f2c75755-1,CUST0241,PROD020,OnePlus Watch,Wearables & Accessories,BR02,STF02,In-Store,2023-11-25,5,20068.99,5017.25,Cash,Yes,No,No,95327.70000000001,19065.54,11,49,1.09,-0.496227,35.272007
93be2f08-08f4-4a3f-8456-c436a9df45ec,93be2f08-1,CUST0277,PROD008,JBL Flip 6,Entertainment & Gaming,BR01,STF01,Online,2024-11-23,1,17797.18,0.0,Card,No,Yes,No,17797.18,17797.18,11,31,1.09,-4.038771,39.671734
93be2f08-08f4-4a3f-8456-c436a9df45ec,93be2f08-2,CUST0277,PROD005,HP Pavilion,Mobile & Computing,BR01,STF01,Online,2024-11-23,2,97963.46,0.0,Card,No,Yes,No,195926.92,97963.46,11,31,1.09,-4.038771,39.671734
93be2f08-08f4-4a3f-8456-c436a9df45ec,93be2f08-3,CUST0277,PROD031,Dyson V15 Detect,Smart Home & Appliances,BR01,STF01,Online,2024-11-23,1,113489.73,2269.79,Card,No,Yes,No,111219.94,111219.94,11,31,1.09,-4.038771,39.671734
0ae1f595-3edc-471a-9360-26ad5efdfdf0,0ae1f595-1,CUST0212,PROD045,Eufy Security,Smart Home & Appliances,BR04,STF04,B2B,2023-08-18,1,11926.14,0.0,Card,Yes,Yes,No,11926.14,11926.14,8,24,1.22,-0.295256,35.287839
0ae1f595-3edc-471a-9360-26ad5efdfdf0,0ae1f595-2,CUST0212,PROD010,Nikon D7500,Entertainment & Gaming,BR04,STF04,B2B,2023-08-18,3,159398.92,0.0,Card,Yes,Yes,Yes,478196.76,159398.92,8,24,1.22,-0.295256,35.287839
0ae1f595-3edc-471a-9360-26ad5efdfdf0,0ae1f595-3,CUST0212,PROD028,Nintendo Switch,Entertainment & Gaming,BR04,STF04,B2B,2023-08-18,1,52739.91,2637.0,Card,Yes,Yes,No,50102.91,50102.91,8,24,1.22,-0.295256,35.287839
c58abbfd-eac7-4fa9-bdae-845f05e5703f,c58abbfd-1,CUST0023,PROD017,Samsung Galaxy Watch,Wearables & Accessories,BR08,STF08,B2B,2025-04-22,2,37412.26,0.0,BNPL,Yes,Yes,No,74824.52,37412.26,4,75,1.12,0.504831,35.263777
d40953f7-a22d-4114-92e9-052e6dc72532,d40953f7-1,CUST0204,PROD027,Xbox Series X,Entertainment & Gaming,BR02,STF02,B2B,2023-07-17,5,81924.92,0.0,BNPL,No,No,No,409624.6,81924.92,7,43,1.08,-0.496227,35.272007
d40953f7-a22d-4114-92e9-052e6dc72532,d40953f7-2,CUST0204,PROD017,Samsung Galaxy Watch,Wearables & Accessories,BR02,STF02,B2B,2023-07-17,1,37412.26,748.25,BNPL,No,No,No,36664.01,36664.01,7,43,1.08,-0.496227,35.272007
d40953f7-a22d-4114-92e9-052e6dc72532,d40953f7-3,CUST0204,PROD050,Razer DeathAdder,Mobile & Computing,BR02,STF02,B2B,2023-07-17,2,5087.64,0.0,BNPL,No,No,No,10175.28,5087.64,7,43,1.08,-0.496227,35.272007
628e5261-fdce-4414-ae8d-801cdd46dea9,628e5261-1,CUST0154,PROD011,iPad Pro 12.9,Mobile & Computing,BR06,STF06,In-Store,2024-03-27,2,209125.18,20912.52,Cash,Yes,Yes,Yes,397337.83999999997,198668.91999999998,3,47,1.18,-3.211311,40.10683
9b080e5c-1036-4cbe-a404-26af351a9ec2,9b080e5c-1,CUST0111,PROD015,Lenovo ThinkPad,Mobile & Computing,BR01,STF01,Online,2024-02-21,2,114381.68,0.0,Card,No,Yes,No,228763.36,114381.68,2,63,1.25,-4.038771,39.671734
9b080e5c-1036-4cbe-a404-26af351a9ec2,9b080e5c-2,CUST0111,PROD025,Hisense ULED,Entertainment & Gaming,BR01,STF01,Online,2024-02-21,1,84438.5,0.0,Card,No,Yes,No,84438.5,84438.5,2,63,1.25,-4.038771,39.671734
31c03961-b83b-474e-bce3-4a9e9c8c636c,31c03961-1,CUST0171,PROD045,Eufy Security,Smart Home & Appliances,BR03,STF03,B2B,2024-10-28,2,11926.14,0.0,BNPL,No,Yes,No,23852.28,11926.14,10,72,1.07,-1.377599,36.851364
31c03961-b83b-474e-bce3-4a9e9c8c636c,31c03961-2,CUST0171,PROD033,Philips Air Fryer,Smart Home & Appliances,BR03,STF03,B2B,2024-10-28,1,24367.71,487.35,BNPL,No,Yes,No,23880.36,23880.36,10,72,1.07,-1.377599,36.851364
b64afdfb-bf3b-4dd0-ab2c-562a6a6bcdaa,b64afdfb-1,CUST0098,PROD024,TCL 4K Smart TV,Entertainment & Gaming,BR04,STF04,In-Store,2025-07-20,1,40693.43,0.0,Cash,No,Yes,No,40693.43,40693.43,7,60,1.08,-0.295256,35.287839
6d43a9b2-9e39-44a1-8afd-6cfb7c003ec8,6d43a9b2-1,CUST0155,PROD035,KitchenAid Mixer,Smart Home & Appliances,BR04,STF04,B2B,2024-10-03,5,60586.88,15146.72,BNPL,No,No,No,287787.68,57557.536,10,72,1.07,-0.295256,35.287839
842875b8-1ac9-4ab6-bb36-f7887ca358e2,842875b8-1,CUST0069,PROD025,Hisense ULED,Entertainment & Gaming,BR01,STF01,B2B,2024-11-07,5,84438.5,0.0,Cash,No,No,No,422192.5,84438.5,11,63,1.09,-4.038771,39.671734
842875b8-1ac9-4ab6-bb36-f7887ca358e2,842875b8-2,CUST0069,PROD033,Philips Air Fryer,Smart Home & Appliances,BR01,STF01,B2B,2024-11-07,1,24367.71,0.0,Cash,No,No,No,24367.71,24367.71,11,63,1.09,-4.038771,39.671734
18f3cc7e-0866-4e53-8bf7-8ebb11390a2a,18f3cc7e-1,CUST0186,PROD036,Bose SoundLink,Entertainment & Gaming,BR05,STF05,B2B,2023-12-01,2,48848.11,0.0,BNPL,No,Yes,No,97696.22,48848.11,12,52,1.03,-1.289311,36.8124
18f3cc7e-0866-4e53-8bf7-8ebb11390a2a,18f3cc7e-2,CUST0186,PROD005,HP Pavilion,Mobile & Computing,BR05,STF05,B2B,2023-12-01,3,97963.46,0.0,BNPL,No,Yes,No,293890.38,97963.46,12,52,1.03,-1.289311,36.8124
f2db25cb-c549-4344-9471-215ef927ff92,f2db25cb-1,CUST0289,PROD020,OnePlus Watch,Wearables & Accessories,BR03,STF03,In-Store,2025-05-13,1,20068.99,0.0,Card,Yes,No,No,20068.99,20068.99,5,37,1.2,-1.377599,36.851364
f2db25cb-c549-4344-9471-215ef927ff92,f2db25cb-2,CUST0289,PROD004,Dell XPS 13,Mobile & Computing,BR03,STF03,In-Store,2025-05-13,2,142680.27,0.0,Card,Yes,No,No,285360.54,142680.27,5,37,1.2,-1.377599,36.851364
f2db25cb-c549-4344-9471-215ef927ff92,f2db25cb-3,CUST0289,PROD001,iPhone 15 Pro,Mobile & Computing,BR03,STF03,In-Store,2025-05-13,2,151479.78,0.0,Card,Yes,No,No,302959.56,151479.78,5,37,1.2,-1.377599,36.851364
f2db25cb-c549-4344-9471-215ef927ff92,f2db25cb-4,CUST0289,PROD005,HP Pavilion,Mobile & Computing,BR03,STF03,In-Store,2025-05-13,1,97963.46,0.0,Card,Yes,No,No,97963.46,97963.46,5,37,1.2,-1.377599,36.851364
b30eb1aa-4159-49e9-a71c-1277c229cdb8,b30eb1aa-1,CUST0099,PROD001,iPhone 15 Pro,Mobile & Computing,BR03,STF03,In-Store,2023-07-21,3,151479.78,0.0,Card,No,Yes,Yes,454439.33999999997,151479.78,7,46,1.08,-1.377599,36.851364
b30eb1aa-4159-49e9-a71c-1277c229cdb8,b30eb1aa-2,CUST0099,PROD045,Eufy Security,Smart Home & Appliances,BR03,STF03,In-Store,2023-07-21,2,11926.14,477.05,Card,No,Yes,No,23375.23,11687.615,7,46,1.08,-1.377599,36.851364
b30eb1aa-4159-49e9-a71c-1277c229cdb8,b30eb1aa-3,CUST0099,PROD049,Logitech MX Master,Mobile & Computing,BR03,STF03,In-Store,2023-07-21,2,15230.5,609.22,Card,No,Yes,No,29851.78,14925.89,7,46,1.08,-1.377599,36.851364
8c576ace-fdf4-4382-99ba-0490670127e9,8c576ace-1,CUST0242,PROD050,Razer DeathAdder,Mobile & Computing,BR09,STF09,B2B,2024-12-22,2,5087.64,0.0,Cash,Yes,No,No,10175.28,5087.64,12,39,1.03,-0.093262,34.758596
8c576ace-fdf4-4382-99ba-0490670127e9,8c576ace-2,CUST0242,PROD032,Roomba i7+,Smart Home & Appliances,BR09,STF09,B2B,2024-12-22,3,73939.29,0.0,Cash,Yes,No,No,221817.87,73939.29,12,39,1.03,-0.093262,34.758596
8c576ace-fdf4-4382-99ba-0490670127e9,8c576ace-3,CUST0242,PROD010,Nikon D7500,Entertainment & Gaming,BR09,STF09,B2B,2024-12-22,2,159398.92,15939.89,Cash,Yes,No,No,302857.95,151428.975,12,39,1.03,-0.093262,34.758596
8c576ace-fdf4-4382-99ba-0490670127e9,8c576ace-4,CUST0242,PROD011,iPad Pro 12.9,Mobile & Computing,BR09,STF09,B2B,2024-12-22,5,209125.18,0.0,Cash,Yes,No,No,1045625.8999999999,209125.18,12,39,1.03,-0.093262,34.758596
48ea51c2-c446-48c5-9caa-37302951da16,48ea51c2-1,CUST0252,PROD001,iPhone 15 Pro,Mobile & Computing,BR01,STF01,Online,2023-04-19,2,151479.78,0.0,Card,No,No,No,302959.56,151479.78,4,32,1.12,-4.038771,39.671734
48ea51c2-c446-48c5-9caa-37302951da16,48ea51c2-2,CUST0252,PROD017,Samsung Galaxy Watch,Wearables & Accessories,BR01,STF01,Online,2023-04-19,2,37412.26,0.0,Card,No,No,No,74824.52,37412.26,4,32,1.12,-4.038771,39.671734
48ea51c2-c446-48c5-9caa-37302951da16,48ea51c2-3,CUST0252,PROD024,TCL 4K Smart TV,Entertainment & Gaming,BR01,STF01,Online,2023-04-19,1,40693.43,2034.67,Card,No,No,No,38658.76,38658.76,4,32,1.12,-4.038771,39.671734
48ea51c2-c446-48c5-9caa-37302951da16,48ea51c2-4,CUST0252,PROD050,Razer DeathAdder,Mobile & Computing,BR01,STF01,Online,2023-04-19,1,5087.64,254.38,Card,No,No,No,4833.26,4833.26,4,32,1.12,-4.038771,39.671734
c0486ed5-13bc-4b8c-8107-e890e0a50778,c0486ed5-1,CUST0149,PROD049,Logitech MX Master,Mobile & Computing,BR02,STF02,B2B,2023-06-19,3,15230.5,913.83,BNPL,Yes,No,Yes,44777.67,14925.89,6,38,1.1,-0.496227,35.272007
c0486ed5-13bc-4b8c-8107-e890e0a50778,c0486ed5-2,CUST0149,PROD006,Sony WH-1000XM5,Wearables & Accessories,BR02,STF02,B2B,2023-06-19,1,57446.51,0.0,BNPL,Yes,No,No,57446.51,57446.51,6,38,1.1,-0.496227,35.272007
c0486ed5-13bc-4b8c-8107-e890e0a50778,c0486ed5-3,CUST0149,PROD044,Wyze Cam v3,Smart Home & Appliances,BR02,STF02,B2B,2023-06-19,2,11268.46,2253.69,BNPL,Yes,No,No,20283.23,10141.615,6,38,1.1,-0.496227,35.272007
c0486ed5-13bc-4b8c-8107-e890e0a50778,c0486ed5-4,CUST0149,PROD039,Echo Dot 5th Gen,Smart Home & Appliances,BR02,STF02,B2B,2023-06-19,3,11581.58,0.0,BNPL,Yes,No,No,34744.74,11581.58,6,38,1.1,-0.496227,35.272007
b7533073-3f6e-40a6-be9b-464b3107175e,b7533073-1,CUST0031,PROD016,Apple Watch Series 9,Wearables & Accessories,BR01,STF01,Online,2025-02-09,1,79025.74,0.0,BNPL,No,Yes,No,79025.74,79025.74,2,33,1.25,-4.038771,39.671734
b7533073-3f6e-40a6-be9b-464b3107175e,b7533073-2,CUST0031,PROD040,Google Nest Hub,Smart Home & Appliances,BR01,STF01,Online,2025-02-09,1,44269.92,0.0,BNPL,No,Yes,Yes,44269.92,44269.92,2,33,1.25,-4.038771,39.671734
b7533073-3f6e-40a6-be9b-464b3107175e,b7533073-3,CUST0031,PROD036,Bose SoundLink,Entertainment & Gaming,BR01,STF01,Online,2025-02-09,2,48848.11,0.0,BNPL,No,Yes,No,97696.22,48848.11,2,33,1.25,-4.038771,39.671734
b7533073-3f6e-40a6-be9b-464b3107175e,b7533073-4,CUST0031,PROD009,Canon EOS R6,Entertainment & Gaming,BR01,STF01,Online,2025-02-09,1,345926.26,34592.63,BNPL,No,Yes,No,311333.63,311333.63,2,33,1.25,-4.038771,39.671734
46357dc6-3a20-41c5-a215-6d7130c4efb3,46357dc6-1,CUST0213,PROD032,Roomba i7+,Smart Home & Appliances,BR04,STF04,In-Store,2023-06-06,2,73939.29,0.0,Card,Yes,Yes,No,147878.58,73939.29,6,61,1.1,-0.295256,35.287839
46357dc6-3a20-41c5-a215-6d7130c4efb3,46357dc6-2,CUST0213,PROD013,Microsoft Surface,Mobile & Computing,BR04,STF04,In-Store,2023-06-06,1,171334.2,0.0,Card,Yes,Yes,No,171334.2,171334.2,6,61,1.1,-0.295256,35.287839
09fa1720-0b43-4f3e-87dd-0eeeb2353fd8,09fa1720-1,CUST0004,PROD035,KitchenAid Mixer,Smart Home & Appliances,BR05,STF05,B2B,2024-01-20,3,60586.88,3635.21,Card,Yes,No,No,178125.43,59375.14333333333,1,42,1.15,-1.289311,36.8124
09fa1720-0b43-4f3e-87dd-0eeeb2353fd8,09fa1720-2,CUST0004,PROD004,Dell XPS 13,Mobile & Computing,BR05,STF05,B2B,2024-01-20,3,142680.27,0.0,Card,Yes,No,No,428040.80999999994,142680.27,1,42,1.15,-1.289311,36.8124
2cde0c52-72b2-4399-8b21-5d9a48aecb43,2cde0c52-1,CUST0096,PROD009,Canon EOS R6,Entertainment & Gaming,BR08,STF08,In-Store,2023-10-20,1,345926.26,0.0,Card,No,No,Yes,345926.26,345926.26,10,36,1.07,0.504831,35.263777
2cde0c52-72b2-4399-8b21-5d9a48aecb43,2cde0c52-2,CUST0096,PROD016,Apple Watch Series 9,Wearables & Accessories,BR08,STF08,In-Store,2023-10-20,1,79025.74,3951.29,Card,No,No,No,75074.45000000001,75074.45000000001,10,36,1.07,0.504831,35.263777
4d16057f-8089-4b25-b2d4-0d2e5d1c49d6,4d16057f-1,CUST0071,PROD011,iPad Pro 12.9,Mobile & Computing,BR01,STF01,Online,2024-12-24,1,209125.18,0.0,Card,No,Yes,Yes,209125.18,209125.18,12,36,1.03,-4.038771,39.671734
deb52e8d-8913-463a-bd6e-fddf1d8596c6,deb52e8d-1,CUST0229,PROD048,Belkin Wireless Charger,Mobile & Computing,BR01,STF01,Online,2024-04-10,1,11577.73,578.89,BNPL,No,Yes,Yes,10998.84,10998.84,4,47,1.12,-4.038771,39.671734
deb52e8d-8913-463a-bd6e-fddf1d8596c6,deb52e8d-2,CUST0229,PROD003,MacBook Air M3,Mobile & Computing,BR01,STF01,Online,2024-04-10,1,220896.66,0.0,BNPL,No,Yes,No,220896.66,220896.66,4,47,1.12,-4.038771,39.671734
deb52e8d-8913-463a-bd6e-fddf1d8596c6,deb52e8d-3,CUST0229,PROD033,Philips Air Fryer,Smart Home & Appliances,BR01,STF01,Online,2024-04-10,2,24367.71,0.0,BNPL,No,Yes,No,48735.42,24367.71,4,47,1.12,-4.038771,39.671734
deb52e8d-8913-463a-bd6e-fddf1d8596c6,deb52e8d-4,CUST0229,PROD014,Asus ROG Laptop,Mobile & Computing,BR01,STF01,Online,2024-04-10,1,386616.53,0.0,BNPL,No,Yes,No,386616.53,386616.53,4,47,1.12,-4.038771,39.671734
deb52e8d-8913-463a-bd6e-fddf1d8596c6,deb52e8d-5,CUST0229,PROD023,Sony Bravia 43,Entertainment & Gaming,BR01,STF01,Online,2024-04-10,2,72523.15,0.0,BNPL,No,Yes,No,145046.3,72523.15,4,47,1.12,-4.038771,39.671734
eaada91c-47eb-4882-bb7c-082c8d1882ca,eaada91c-1,CUST0202,PROD050,Razer DeathAdder,Mobile & Computing,BR01,STF01,B2B,2023-02-09,3,5087.64,0.0,Cash,Yes,Yes,No,15262.920000000002,5087.64,2,44,1.25,-4.038771,39.671734
eaada91c-47eb-4882-bb7c-082c8d1882ca,eaada91c-2,CUST0202,PROD030,Asus ROG Ally,Entertainment & Gaming,BR01,STF01,B2B,2023-02-09,3,150172.56,22525.88,Cash,Yes,Yes,No,427991.8,142663.93333333332,2,44,1.25,-4.038771,39.671734
331f73ef-7f5e-47c3-b5fb-f4e72befff21,331f73ef-1,CUST0292,PROD018,Fitbit Charge 6,Wearables & Accessories,BR01,STF01,In-Store,2024-12-12,2,26563.22,1062.53,Cash,No,Yes,No,52063.91,26031.955,12,33,1.03,-4.038771,39.671734
331f73ef-7f5e-47c3-b5fb-f4e72befff21,331f73ef-2,CUST0292,PROD048,Belkin Wireless Charger,Mobile & Computing,BR01,STF01,In-Store,2024-12-12,3,11577.73,3473.32,Cash,No,Yes,No,31259.870000000003,10419.956666666667,12,33,1.03,-4.038771,39.671734
331f73ef-7f5e-47c3-b5fb-f4e72befff21,331f73ef-3,CUST0292,PROD005,HP Pavilion,Mobile & Computing,BR01,STF01,In-Store,2024-12-12,1,97963.46,0.0,Cash,No,Yes,No,97963.46,97963.46,12,33,1.03,-4.038771,39.671734
3c5f2237-d82e-4b0c-b229-8d10fc5aad5c,3c5f2237-1,CUST0266,PROD033,Philips Air Fryer,Smart Home & Appliances,BR01,STF01,Online,2024-02-06,1,24367.71,0.0,Card,No,Yes,No,24367.71,24367.71,2,68,1.25,-4.038771,39.671734
e02a86bf-5773-4e83-8a00-d077b4fafc88,e02a86bf-1,CUST0071,PROD016,Apple Watch Series 9,Wearables & Accessories,BR04,STF04,In-Store,2024-07-04,2,79025.74,0.0,Cash,Yes,Yes,No,158051.48,79025.74,7,36,1.08,-0.295256,35.287839
e02a86bf-5773-4e83-8a00-d077b4fafc88,e02a86bf-2,CUST0071,PROD025,Hisense ULED,Entertainment & Gaming,BR04,STF04,In-Store,2024-07-04,2,84438.5,0.0,Cash,Yes,Yes,No,168877.0,84438.5,7,36,1.08,-0.295256,35.287839
e02a86bf-5773-4e83-8a00-d077b4fafc88,e02a86bf-3,CUST0071,PROD043,Nest Cam,Smart Home & Appliances,BR04,STF04,In-Store,2024-07-04,2,24412.17,0.0,Cash,Yes,Yes,No,48824.34,24412.17,7,36,1.08,-0.295256,35.287839
e02a86bf-5773-4e83-8a00-d077b4fafc88,e02a86bf-4,CUST0071,PROD046,Tesla Model Y Charger,Smart Home & Appliances,BR04,STF04,In-Store,2024-07-04,2,70688.74,0.0,Cash,Yes,Yes,No,141377.48,70688.74,7,36,1.08,-0.295256,35.287839
4e7f0343-a20a-43c8-9484-68a9ad121d26,4e7f0343-1,CUST0288,PROD036,Bose SoundLink,Entertainment & Gaming,BR01,STF01,B2B,2025-07-03,1,48848.11,0.0,BNPL,No,Yes,No,48848.11,48848.11,7,70,1.08,-4.038771,39.671734
4e7f0343-a20a-43c8-9484-68a9ad121d26,4e7f0343-2,CUST0288,PROD039,Echo Dot 5th Gen,Smart Home & Appliances,BR01,STF01,B2B,2025-07-03,3,11581.58,0.0,BNPL,No,Yes,No,34744.74,11581.58,7,70,1.08,-4.038771,39.671734
ec3e7716-a0f6-41a5-afb7-433067a9c9a3,ec3e7716-1,CUST0278,PROD014,Asus ROG Laptop,Mobile & Computing,BR01,STF01,Online,2024-08-08,2,386616.53,0.0,BNPL,Yes,No,No,773233.06,386616.53,8,48,1.22,-4.038771,39.671734
ec3e7716-a0f6-41a5-afb7-433067a9c9a3,ec3e7716-2,CUST0278,PROD050,Razer DeathAdder,Mobile & Computing,BR01,STF01,Online,2024-08-08,2,5087.64,0.0,BNPL,Yes,No,Yes,10175.28,5087.64,8,48,1.22,-4.038771,39.671734
ec3e7716-a0f6-41a5-afb7-433067a9c9a3,ec3e7716-3,CUST0278,PROD025,Hisense ULED,Entertainment & Gaming,BR01,STF01,Online,2024-08-08,1,84438.5,1688.77,BNPL,Yes,No,No,82749.73,82749.73,8,48,1.22,-4.038771,39.671734
ec3e7716-a0f6-41a5-afb7-433067a9c9a3,ec3e7716-4,CUST0278,PROD001,iPhone 15 Pro,Mobile & Computing,BR01,STF01,Online,2024-08-08,1,151479.78,0.0,BNPL,Yes,No,No,151479.78,151479.78,8,48,1.22,-4.038771,39.671734
ec3e7716-a0f6-41a5-afb7-433067a9c9a3,ec3e7716-5,CUST0278,PROD017,Samsung Galaxy Watch,Wearables & Accessories,BR01,STF01,Online,2024-08-08,1,37412.26,0.0,BNPL,Yes,No,No,37412.26,37412.26,8,48,1.22,-4.038771,39.671734
7d817338-9e37-4cc7-bb7e-1021e402ac78,7d817338-1,CUST0219,PROD020,OnePlus Watch,Wearables & Accessories,BR07,STF07,B2B,2023-07-12,1,20068.99,0.0,Cash,No,No,No,20068.99,20068.99,7,19,1.08,-1.514702,37.264299
7d817338-9e37-4cc7-bb7e-1021e402ac78,7d817338-2,CUST0219,PROD049,Logitech MX Master,Mobile & Computing,BR07,STF07,B2B,2023-07-12,1,15230.5,0.0,Cash,No,No,No,15230.5,15230.5,7,19,1.08,-1.514702,37.264299
7d817338-9e37-4cc7-bb7e-1021e402ac78,7d817338-3,CUST0219,PROD006,Sony WH-1000XM5,Wearables & Accessories,BR07,STF07,B2B,2023-07-12,3,57446.51,3446.79,Cash,No,No,No,168892.74,56297.579999999994,7,19,1.08,-1.514702,37.264299
7d817338-9e37-4cc7-bb7e-1021e402ac78,7d817338-4,CUST0219,PROD050,Razer DeathAdder,Mobile & Computing,BR07,STF07,B2B,2023-07-12,2,5087.64,203.51,Cash,No,No,No,9971.77,4985.885,7,19,1.08,-1.514702,37.264299
7d817338-9e37-4cc7-bb7e-1021e402ac78,7d817338-5,CUST0219,PROD025,Hisense ULED,Entertainment & Gaming,BR07,STF07,B2B,2023-07-12,3,84438.5,0.0,Cash,No,No,No,253315.5,84438.5,7,19,1.08,-1.514702,37.264299
fe6db270-a3e4-4776-9e88-1393189b2d10,fe6db270-1,CUST0221,PROD018,Fitbit Charge 6,Wearables & Accessories,BR04,STF04,In-Store,2023-04-19,3,26563.22,0.0,Cash,No,No,No,79689.66,26563.22,4,63,1.12,-0.295256,35.287839
fe6db270-a3e4-4776-9e88-1393189b2d10,fe6db270-2,CUST0221,PROD021,LG OLED TV 55,Entertainment & Gaming,BR04,STF04,In-Store,2023-04-19,3,210463.25,12627.8,Cash,No,No,No,618761.95,206253.9833333333,4,63,1.12,-0.295256,35.287839
b95b887c-786e-4e75-b420-001b5cc35468,b95b887c-1,CUST0143,PROD013,Microsoft Surface,Mobile & Computing,BR01,STF01,Online,2024-03-15,2,171334.2,0.0,Card,Yes,No,Yes,342668.4,171334.2,3,49,1.18,-4.038771,39.671734
b95b887c-786e-4e75-b420-001b5cc35468,b95b887c-2,CUST0143,PROD043,Nest Cam,Smart Home & Appliances,BR01,STF01,Online,2024-03-15,2,24412.17,0.0,Card,Yes,No,No,48824.34,24412.17,3,49,1.18,-4.038771,39.671734
