journey_id,customer_id,product_id,product_name,stage,stage_date,campaign_name,hashtags,campaign_open,campaign_click,conversion_flag,customer_age
e8791b40-3f0d-452c-af8d-b342647af6fb,CUST0332,PROD017,Samsung Galaxy Watch,Lead,2023-03-30 11:46:00,BackToSchoolTech,#productlove #smartlife,Yes,Yes,No,34
e8791b40-3f0d-452c-af8d-b342647af6fb,CUST0332,PROD017,Samsung Galaxy Watch,Awareness,2023-04-06 12:07:00,BackToSchoolTech,#productlove #smartlife,Yes,Yes,No,34
d19dc089-a4b3-4d45-9291-f7922d9661c3,CUST0562,PROD016,Apple Watch Series 9,Lead,2023-05-26 11:07:00,BackToSchoolTech,#productlove #gadgetreview #techdeals,Yes,Yes,No,50
d19dc089-a4b3-4d45-9291-f7922d9661c3,CUST0562,PROD016,Apple Watch Series 9,Awareness,2023-06-07 02:07:00,BackToSchoolTech,#productlove #gadgetreview #techdeals,Yes,Yes,No,50
d19dc089-a4b3-4d45-9291-f7922d9661c3,CUST0562,PROD016,Apple Watch Series 9,Consideration,2023-06-13 13:28:00,BackToSchoolTech,#productlove #gadgetreview #techdeals,Yes,Yes,No,50
67d2bbf3-aa48-4cc4-bedc-e982759e68f9,CUST0145,PROD026,PlayStation 5,Lead,2023-11-19 17:47:00,WorkFromHomeEssentials,#innovate #newtech,Yes,No,No,23
67d2bbf3-aa48-4cc4-bedc-e982759e68f9,CUST0145,PROD026,PlayStation 5,Awareness,2023-12-04 07:22:00,WorkFromHomeEssentials,#innovate #newtech,Yes,No,No,23
67d2bbf3-aa48-4cc4-bedc-e982759e68f9,CUST0145,PROD026,PlayStation 5,Consideration,2023-12-17 11:43:00,WorkFromHomeEssentials,#innovate #newtech,Yes,No,No,23
67d2bbf3-aa48-4cc4-bedc-e982759e68f9,CUST0145,PROD026,PlayStation 5,Purchase,2023-12-04 16:17:00,WorkFromHomeEssentials,#innovate #newtech,Yes,No,No,23
67d2bbf3-aa48-4cc4-bedc-e982759e68f9,CUST0145,PROD026,PlayStation 5,Service,2024-01-14 07:55:00,WorkFromHomeEssentials,#innovate #newtech,Yes,No,Yes,23
67d2bbf3-aa48-4cc4-bedc-e982759e68f9,CUST0145,PROD026,PlayStation 5,Loyalty,2024-01-13 09:27:00,WorkFromHomeEssentials,#innovate #newtech,Yes,No,Yes,23
78baef78-8bad-4c17-a565-b4a0e52502c4,CUST0390,PROD040,Google Nest Hub,Lead,2024-02-20 12:52:00,HolidayTechSale,#innovate #gadgetreview,Yes,Yes,No,58
78baef78-8bad-4c17-a565-b4a0e52502c4,CUST0390,PROD040,Google Nest Hub,Awareness,2024-02-28 08:26:00,HolidayTechSale,#innovate #gadgetreview,Yes,Yes,No,58
78baef78-8bad-4c17-a565-b4a0e52502c4,CUST0390,PROD040,Google Nest Hub,Consideration,2024-03-05 18:47:00,HolidayTechSale,#innovate #gadgetreview,Yes,Yes,No,58
78baef78-8bad-4c17-a565-b4a0e52502c4,CUST0390,PROD040,Google Nest Hub,Purchase,2024-04-05 14:38:00,HolidayTechSale,#innovate #gadgetreview,Yes,Yes,Yes,58
78baef78-8bad-4c17-a565-b4a0e52502c4,CUST0390,PROD040,Google Nest Hub,Service,2024-03-15 22:46:00,HolidayTechSale,#innovate #gadgetreview,Yes,Yes,Yes,58
78baef78-8bad-4c17-a565-b4a0e52502c4,CUST0390,PROD040,Google Nest Hub,Loyalty,2024-04-05 06:01:00,HolidayTechSale,#innovate #gadgetreview,Yes,Yes,Yes,58
78baef78-8bad-4c17-a565-b4a0e52502c4,CUST0390,PROD040,Google Nest Hub,Advocacy,2024-05-14 23:04:00,HolidayTechSale,#innovate #gadgetreview,Yes,Yes,Yes,58
5c7fff86-632f-4ef6-8d5e-0e3a48a48f65,CUST0906,PROD032,Roomba i7+,Lead,2024-04-03 17:57:00,GamingGearLaunch,#electronics #innovate #productlove,No,No,No,57
5c7fff86-632f-4ef6-8d5e-0e3a48a48f65,CUST0906,PROD032,Roomba i7+,Awareness,2024-04-14 22:00:00,GamingGearLaunch,#electronics #innovate #productlove,No,No,No,57
5c7fff86-632f-4ef6-8d5e-0e3a48a48f65,CUST0906,PROD032,Roomba i7+,Consideration,2024-04-13 19:13:00,GamingGearLaunch,#electronics #innovate #productlove,No,No,No,57
5c7fff86-632f-4ef6-8d5e-0e3a48a48f65,CUST0906,PROD032,Roomba i7+,Purchase,2024-05-15 02:40:00,GamingGearLaunch,#electronics #innovate #productlove,No,No,Yes,57
5c7fff86-632f-4ef6-8d5e-0e3a48a48f65,CUST0906,PROD032,Roomba i7+,Service,2024-05-21 17:49:00,GamingGearLaunch,#electronics #innovate #productlove,No,No,Yes,57
5c7fff86-632f-4ef6-8d5e-0e3a48a48f65,CUST0906,PROD032,Roomba i7+,Loyalty,2024-05-28 03:02:00,GamingGearLaunch,#electronics #innovate #productlove,No,No,Yes,57
cbbf6e12-42f1-409e-957f-62614d9a86d0,CUST0428,PROD046,Tesla Model Y Charger,Lead,2023-09-14 06:42:00,BackToSchoolTech,#techdeals #gadgetreview #electronics,Yes,No,No,29
cbbf6e12-42f1-409e-957f-62614d9a86d0,CUST0428,PROD046,Tesla Model Y Charger,Awareness,2023-09-21 19:43:00,BackToSchoolTech,#techdeals #gadgetreview #electronics,Yes,No,No,29
7ea1301b-2d0e-4afb-86fd-b55729e017ec,CUST0698,PROD050,Razer DeathAdder,Lead,2023-02-25 00:06:00,GamingGearLaunch,#newtech #gadgetreview,Yes,No,No,24
7ea1301b-2d0e-4afb-86fd-b55729e017ec,CUST0698,PROD050,Razer DeathAdder,Awareness,2023-03-05 16:52:00,GamingGearLaunch,#newtech #gadgetreview,Yes,No,No,24
7ea1301b-2d0e-4afb-86fd-b55729e017ec,CUST0698,PROD050,Razer DeathAdder,Consideration,2023-03-13 13:05:00,GamingGearLaunch,#newtech #gadgetreview,Yes,No,No,24
7ea1301b-2d0e-4afb-86fd-b55729e017ec,CUST0698,PROD050,Razer DeathAdder,Purchase,2023-03-18 22:33:00,GamingGearLaunch,#newtech #gadgetreview,Yes,No,No,24
a6a85ec3-c40e-40ff-960e-3b9f48da8a72,CUST0225,PROD009,Canon EOS R6,Lead,2024-04-16 09:55:00,GamingGearLaunch,#innovate #newtech,Yes,Yes,No,69
a6a85ec3-c40e-40ff-960e-3b9f48da8a72,CUST0225,PROD009,Canon EOS R6,Awareness,2024-04-28 09:29:00,GamingGearLaunch,#innovate #newtech,Yes,Yes,No,69
a6a85ec3-c40e-40ff-960e-3b9f48da8a72,CUST0225,PROD009,Canon EOS R6,Consideration,2024-05-06 06:16:00,GamingGearLaunch,#innovate #newtech,Yes,Yes,No,69
a6a85ec3-c40e-40ff-960e-3b9f48da8a72,CUST0225,PROD009,Canon EOS R6,Purchase,2024-05-31 06:20:00,GamingGearLaunch,#innovate #newtech,Yes,Yes,Yes,69
1d0e6bdb-3370-4e4f-b01a-8dfcb489170c,CUST0956,PROD027,Xbox Series X,Lead,2023-01-08 11:15:00,GamingGearLaunch,#electronics #smartlife #innovate,No,No,No,47
1d0e6bdb-3370-4e4f-b01a-8dfcb489170c,CUST0956,PROD027,Xbox Series X,Awareness,2023-01-22 08:54:00,GamingGearLaunch,#electronics #smartlife #innovate,No,No,No,47
be11a034-b7d6-4307-b270-6aeebe831850,CUST0707,PROD048,Belkin Wireless Charger,Lead,2023-07-14 13:13:00,SpringSavings,#newtech #smartlife #techdeals,Yes,No,No,49
be11a034-b7d6-4307-b270-6aeebe831850,CUST0707,PROD048,Belkin Wireless Charger,Awareness,2023-07-19 14:18:00,SpringSavings,#newtech #smartlife #techdeals,Yes,No,No,49
c098a413-e12a-4c3b-ba8c-095e73766074,CUST0824,PROD024,TCL 4K Smart TV,Lead,2023-03-11 14:50:00,GamingGearLaunch,#unboxing #smartlife #innovate,Yes,No,No,62
c098a413-e12a-4c3b-ba8c-095e73766074,CUST0824,PROD024,TCL 4K Smart TV,Awareness,2023-03-21 03:18:00,GamingGearLaunch,#unboxing #smartlife #innovate,Yes,No,No,62
1ac1f287-04a5-4126-8af1-5a9ae9a4d03f,CUST0449,PROD028,Nintendo Switch,Lead,2023-05-31 10:04:00,HolidayTechSale,#gadgetreview #techdeals,Yes,No,No,72
1ac1f287-04a5-4126-8af1-5a9ae9a4d03f,CUST0449,PROD028,Nintendo Switch,Awareness,2023-06-05 02:54:00,HolidayTechSale,#gadgetreview #techdeals,Yes,No,No,72
1ac1f287-04a5-4126-8af1-5a9ae9a4d03f,CUST0449,PROD028,Nintendo Switch,Consideration,2023-06-30 19:44:00,HolidayTechSale,#gadgetreview #techdeals,Yes,No,No,72
1ac1f287-04a5-4126-8af1-5a9ae9a4d03f,CUST0449,PROD028,Nintendo Switch,Purchase,2023-06-24 01:44:00,HolidayTechSale,#gadgetreview #techdeals,Yes,No,Yes,72
1ac1f287-04a5-4126-8af1-5a9ae9a4d03f,CUST0449,PROD028,Nintendo Switch,Service,2023-07-14 00:12:00,HolidayTechSale,#gadgetreview #techdeals,Yes,No,Yes,72
1ac1f287-04a5-4126-8af1-5a9ae9a4d03f,CUST0449,PROD028,Nintendo Switch,Loyalty,2023-06-25 08:33:00,HolidayTechSale,#gadgetreview #techdeals,Yes,No,Yes,72
1ac1f287-04a5-4126-8af1-5a9ae9a4d03f,CUST0449,PROD028,Nintendo Switch,Advocacy,2023-07-12 02:50:00,HolidayTechSale,#gadgetreview #techdeals,Yes,No,Yes,72
7bccc7c4-5fbf-4f9b-aaec-df107c5e5a4c,CUST0009,PROD009,Canon EOS R6,Lead,2023-08-13 15:22:00,WorkFromHomeEssentials,#gadgetreview #unboxing,No,No,No,19
7bccc7c4-5fbf-4f9b-aaec-df107c5e5a4c,CUST0009,PROD009,Canon EOS R6,Awareness,2023-08-27 00:41:00,WorkFromHomeEssentials,#gadgetreview #unboxing,No,No,No,19
7bccc7c4-5fbf-4f9b-aaec-df107c5e5a4c,CUST0009,PROD009,Canon EOS R6,Consideration,2023-09-04 00:50:00,WorkFromHomeEssentials,#gadgetreview #unboxing,No,No,No,19
01dfbf6f-4b2b-41f9-8c5e-cdda10f5b66a,CUST0198,PROD047,Anker PowerBank,Lead,2023-05-30 18:21:00,HolidayTechSale,#unboxing #smartlife,Yes,No,No,70
b73e21f1-db77-431a-b493-d17889bce578,CUST0038,PROD044,Wyze Cam v3,Lead,2024-08-22 17:43:00,SpringSavings,#unboxing #gadgetreview,No,No,No,37
b73e21f1-db77-431a-b493-d17889bce578,CUST0038,PROD044,Wyze Cam v3,Awareness,2024-08-29 05:32:00,SpringSavings,#unboxing #gadgetreview,No,No,No,37
b73e21f1-db77-431a-b493-d17889bce578,CUST0038,PROD044,Wyze Cam v3,Consideration,2024-09-13 08:16:00,SpringSavings,#unboxing #gadgetreview,No,No,No,37
b73e21f1-db77-431a-b493-d17889bce578,CUST0038,PROD044,Wyze Cam v3,Purchase,2024-10-06 03:16:00,SpringSavings,#unboxing #gadgetreview,No,No,No,37
b73e21f1-db77-431a-b493-d17889bce578,CUST0038,PROD044,Wyze Cam v3,Service,2024-10-13 06:36:00,SpringSavings,#unboxing #gadgetreview,No,No,Yes,37
b73e21f1-db77-431a-b493-d17889bce578,CUST0038,PROD044,Wyze Cam v3,Loyalty,2024-10-06 12:27:00,SpringSavings,#unboxing #gadgetreview,No,No,Yes,37
ad3a9e05-ebe5-4771-838f-3cd78e9f3b73,CUST0589,PROD022,Samsung QLED 65,Lead,2023-01-25 12:45:00,BackToSchoolTech,#newtech #techdeals #gadgetreview,Yes,No,No,73
ad3a9e05-ebe5-4771-838f-3cd78e9f3b73,CUST0589,PROD022,Samsung QLED 65,Awareness,2023-02-02 17:02:00,BackToSchoolTech,#newtech #techdeals #gadgetreview,Yes,No,No,73
ad3a9e05-ebe5-4771-838f-3cd78e9f3b73,CUST0589,PROD022,Samsung QLED 65,Consideration,2023-02-22 06:52:00,BackToSchoolTech,#newtech #techdeals #gadgetreview,Yes,No,No,73
ad3a9e05-ebe5-4771-838f-3cd78e9f3b73,CUST0589,PROD022,Samsung QLED 65,Purchase,2023-02-15 14:19:00,BackToSchoolTech,#newtech #techdeals #gadgetreview,Yes,No,Yes,73
8b175795-1d46-407a-8885-87dfddd9d796,CUST0026,PROD035,KitchenAid Mixer,Lead,2023-07-28 17:15:00,GamingGearLaunch,#electronics #smartlife,Yes,Yes,No,49
8b175795-1d46-407a-8885-87dfddd9d796,CUST0026,PROD035,KitchenAid Mixer,Awareness,2023-08-06 23:03:00,GamingGearLaunch,#electronics #smartlife,Yes,Yes,No,49
8b175795-1d46-407a-8885-87dfddd9d796,CUST0026,PROD035,KitchenAid Mixer,Consideration,2023-08-25 17:51:00,GamingGearLaunch,#electronics #smartlife,Yes,Yes,No,49
8b175795-1d46-407a-8885-87dfddd9d796,CUST0026,PROD035,KitchenAid Mixer,Purchase,2023-09-08 23:21:00,GamingGearLaunch,#electronics #smartlife,Yes,Yes,No,49
d72e43de-1c84-40e3-9a3e-e7f47d9da0e8,CUST0138,PROD022,Samsung QLED 65,Lead,2024-06-22 06:05:00,BackToSchoolTech,#techdeals #smartlife #gadgetreview,Yes,No,No,67
d72e43de-1c84-40e3-9a3e-e7f47d9da0e8,CUST0138,PROD022,Samsung QLED 65,Awareness,2024-07-06 21:54:00,BackToSchoolTech,#techdeals #smartlife #gadgetreview,Yes,No,No,67
d72e43de-1c84-40e3-9a3e-e7f47d9da0e8,CUST0138,PROD022,Samsung QLED 65,Consideration,2024-07-20 17:05:00,BackToSchoolTech,#techdeals #smartlife #gadgetreview,Yes,No,No,67
d72e43de-1c84-40e3-9a3e-e7f47d9da0e8,CUST0138,PROD022,Samsung QLED 65,Purchase,2024-07-31 16:22:00,BackToSchoolTech,#techdeals #smartlife #gadgetreview,Yes,No,Yes,67
4b6a7360-f9fa-4681-b437-b3eeb26f2f20,CUST0733,PROD020,OnePlus Watch,Lead,2023-09-18 20:17:00,GamingGearLaunch,#electronics #smartlife #innovate,No,No,No,48
4b6a7360-f9fa-4681-b437-b3eeb26f2f20,CUST0733,PROD020,OnePlus Watch,Awareness,2023-09-28 18:04:00,GamingGearLaunch,#electronics #smartlife #innovate,No,No,No,48
4b6a7360-f9fa-4681-b437-b3eeb26f2f20,CUST0733,PROD020,OnePlus Watch,Consideration,2023-10-10 18:27:00,GamingGearLaunch,#electronics #smartlife #innovate,No,No,No,48
86d72fde-241b-4fa5-aeb9-c543a3d3097a,CUST0011,PROD042,Arlo Pro 4,Lead,2024-06-03 08:41:00,GamingGearLaunch,#newtech #electronics,Yes,No,No,22
86d72fde-241b-4fa5-aeb9-c543a3d3097a,CUST0011,PROD042,Arlo Pro 4,Awareness,2024-06-12 00:21:00,GamingGearLaunch,#newtech #electronics,Yes,No,No,22
86d72fde-241b-4fa5-aeb9-c543a3d3097a,CUST0011,PROD042,Arlo Pro 4,Consideration,2024-06-17 04:22:00,GamingGearLaunch,#newtech #electronics,Yes,No,No,22
86d72fde-241b-4fa5-aeb9-c543a3d3097a,CUST0011,PROD042,Arlo Pro 4,Purchase,2024-07-09 04:22:00,GamingGearLaunch,#newtech #electronics,Yes,No,Yes,22
0c7745fc-74da-4ba2-91cb-3ac5b3c2439c,CUST0760,PROD016,Apple Watch Series 9,Lead,2023-01-20 05:51:00,HolidayTechSale,#productlove #unboxing,Yes,No,No,43
0c7745fc-74da-4ba2-91cb-3ac5b3c2439c,CUST0760,PROD016,Apple Watch Series 9,Awareness,2023-01-30 10:33:00,HolidayTechSale,#productlove #unboxing,Yes,No,No,43
0c7745fc-74da-4ba2-91cb-3ac5b3c2439c,CUST0760,PROD016,Apple Watch Series 9,Consideration,2023-02-03 14:20:00,HolidayTechSale,#productlove #unboxing,Yes,No,No,43
0c7745fc-74da-4ba2-91cb-3ac5b3c2439c,CUST0760,PROD016,Apple Watch Series 9,Purchase,2023-02-13 04:49:00,HolidayTechSale,#productlove #unboxing,Yes,No,Yes,43
83a71fc0-408e-4e7a-a6e8-f494ab7fa524,CUST0162,PROD015,Lenovo ThinkPad,Lead,2024-04-14 05:29:00,SpringSavings,#innovate #electronics,Yes,Yes,No,37
83a71fc0-408e-4e7a-a6e8-f494ab7fa524,CUST0162,PROD015,Lenovo ThinkPad,Awareness,2024-04-28 23:37:00,SpringSavings,#innovate #electronics,Yes,Yes,No,37
83a71fc0-408e-4e7a-a6e8-f494ab7fa524,CUST0162,PROD015,Lenovo ThinkPad,Consideration,2024-05-12 21:15:00,SpringSavings,#innovate #electronics,Yes,Yes,No,37
83a71fc0-408e-4e7a-a6e8-f494ab7fa524,CUST0162,PROD015,Lenovo ThinkPad,Purchase,2024-05-17 19:22:00,SpringSavings,#innovate #electronics,Yes,Yes,Yes,37
db083dc0-6c13-43a1-b050-25662049eed4,CUST0294,PROD007,AirPods Pro,Lead,2024-03-09 02:22:00,SpringSavings,#smartlife #productlove #techdeals,Yes,No,No,59
db083dc0-6c13-43a1-b050-25662049eed4,CUST0294,PROD007,AirPods Pro,Awareness,2024-03-15 01:09:00,SpringSavings,#smartlife #productlove #techdeals,Yes,No,No,59
fcb5eecf-6660-4ee7-a28c-5b8bd48a7b6a,CUST0144,PROD050,Razer DeathAdder,Lead,2024-07-26 06:30:00,GamingGearLaunch,#productlove #electronics #innovate,Yes,No,No,49
fcb5eecf-6660-4ee7-a28c-5b8bd48a7b6a,CUST0144,PROD050,Razer DeathAdder,Awareness,2024-08-06 17:51:00,GamingGearLaunch,#productlove #electronics #innovate,Yes,No,No,49
20c0100f-044b-447b-92b2-561686f52af4,CUST0117,PROD003,MacBook Air M3,Lead,2023-09-04 15:05:00,HolidayTechSale,#newtech #innovate,Yes,No,No,53
7c784db6-a70d-494f-a623-654d36de9458,CUST0412,PROD021,LG OLED TV 55,Lead,2024-07-02 13:31:00,WorkFromHomeEssentials,#gadgetreview #newtech,No,No,No,20
7cc1a991-82d4-4d64-8ad4-fce47e5a9132,CUST0605,PROD011,iPad Pro 12.9,Lead,2024-01-02 19:59:00,WorkFromHomeEssentials,#productlove #gadgetreview #innovate,Yes,No,No,73
7cc1a991-82d4-4d64-8ad4-fce47e5a9132,CUST0605,PROD011,iPad Pro 12.9,Awareness,2024-01-16 15:10:00,WorkFromHomeEssentials,#productlove #gadgetreview #innovate,Yes,No,No,73
4c90f4ee-61f0-423d-8deb-3809f1a2c35b,CUST0203,PROD042,Arlo Pro 4,Lead,2024-05-25 18:34:00,HolidayTechSale,#productlove #gadgetreview,Yes,No,No,74
f15538bb-478f-4253-b5b9-8093c3c2ecd1,CUST0866,PROD008,JBL Flip 6,Lead,2024-03-25 00:24:00,GamingGearLaunch,#productlove #smartlife #gadgetreview,Yes,No,No,33
f15538bb-478f-4253-b5b9-8093c3c2ecd1,CUST0866,PROD008,JBL Flip 6,Awareness,2024-04-06 19:52:00,GamingGearLaunch,#productlove #smartlife #gadgetreview,Yes,No,No,33
e81fef8f-b0cf-4a40-8c60-d0cbc9377fa3,CUST0446,PROD007,AirPods Pro,Lead,2023-06-07 04:59:00,GamingGearLaunch,#gadgetreview #unboxing,Yes,Yes,No,51
5edb94c7-3b2f-4734-997c-4d6448a1bbf9,CUST0387,PROD006,Sony WH-1000XM5,Lead,2023-11-13 08:20:00,BackToSchoolTech,#newtech #productlove,Yes,No,No,49
5edb94c7-3b2f-4734-997c-4d6448a1bbf9,CUST0387,PROD006,Sony WH-1000XM5,Awareness,2023-11-28 06:00:00,BackToSchoolTech,#newtech #productlove,Yes,No,No,49
eacc1b77-c46d-4678-9545-dea64481a4d7,CUST0626,PROD027,Xbox Series X,Lead,2024-01-16 13:18:00,HolidayTechSale,#techdeals #smartlife,Yes,No,No,41
36cda5b7-81d3-4b1c-93e5-62e4c288c98a,CUST0820,PROD029,Steam Deck,Lead,2024-04-07 08:01:00,BackToSchoolTech,#gadgetreview #techdeals,Yes,No,No,66
36cda5b7-81d3-4b1c-93e5-62e4c288c98a,CUST0820,PROD029,Steam Deck,Awareness,2024-04-22 06:40:00,BackToSchoolTech,#gadgetreview #techdeals,Yes,No,No,66
4901cb70-d80d-4136-84a4-5835f2292705,CUST0085,PROD018,Fitbit Charge 6,Lead,2023-06-05 18:30:00,GamingGearLaunch,#productlove #electronics,Yes,No,No,46
4901cb70-d80d-4136-84a4-5835f2292705,CUST0085,PROD018,Fitbit Charge 6,Awareness,2023-06-12 12:22:00,GamingGearLaunch,#productlove #electronics,Yes,No,No,46
4901cb70-d80d-4136-84a4-5835f2292705,CUST0085,PROD018,Fitbit Charge 6,Consideration,2023-06-15 01:28:00,GamingGearLaunch,#productlove #electronics,Yes,No,No,46
4901cb70-d80d-4136-84a4-5835f2292705,CUST0085,PROD018,Fitbit Charge 6,Purchase,2023-07-05 09:02:00,GamingGearLaunch,#productlove #electronics,Yes,No,Yes,46
4901cb70-d80d-4136-84a4-5835f2292705,CUST0085,PROD018,Fitbit Charge 6,Service,2023-07-07 03:08:00,GamingGearLaunch,#productlove #electronics,Yes,No,Yes,46
4901cb70-d80d-4136-84a4-5835f2292705,CUST0085,PROD018,Fitbit Charge 6,Loyalty,2023-07-10 10:22:00,GamingGearLaunch,#productlove #electronics,Yes,No,Yes,46
a9e41aec-0517-444f-98c4-da14db1a0f7c,CUST0643,PROD022,Samsung QLED 65,Lead,2023-04-09 14:10:00,GamingGearLaunch,#unboxing #smartlife #techdeals,Yes,Yes,No,27
6d757ffc-e61f-4eb2-9217-40ad77a67395,CUST0684,PROD012,Samsung Tab S9,Lead,2024-03-29 12:54:00,WorkFromHomeEssentials,#techdeals #smartlife,Yes,No,No,64
6d757ffc-e61f-4eb2-9217-40ad77a67395,CUST0684,PROD012,Samsung Tab S9,Awareness,2024-04-04 23:39:00,WorkFromHomeEssentials,#techdeals #smartlife,Yes,No,No,64
6d757ffc-e61f-4eb2-9217-40ad77a67395,CUST0684,PROD012,Samsung Tab S9,Consideration,2024-04-16 18:52:00,WorkFromHomeEssentials,#techdeals #smartlife,Yes,No,No,64
6d757ffc-e61f-4eb2-9217-40ad77a67395,CUST0684,PROD012,Samsung Tab S9,Purchase,2024-05-04 06:32:00,WorkFromHomeEssentials,#techdeals #smartlife,Yes,No,Yes,64
6d757ffc-e61f-4eb2-9217-40ad77a67395,CUST0684,PROD012,Samsung Tab S9,Service,2024-05-12 04:45:00,WorkFromHomeEssentials,#techdeals #smartlife,Yes,No,Yes,64
6d757ffc-e61f-4eb2-9217-40ad77a67395,CUST0684,PROD012,Samsung Tab S9,Loyalty,2024-04-23 05:27:00,WorkFromHomeEssentials,#techdeals #smartlife,Yes,No,Yes,64
8e16bd88-24ed-4175-9833-7377c7dbd50b,CUST0097,PROD013,Microsoft Surface,Lead,2024-07-24 03:46:00,WorkFromHomeEssentials,#gadgetreview #innovate #newtech,Yes,No,No,66
8e16bd88-24ed-4175-9833-7377c7dbd50b,CUST0097,PROD013,Microsoft Surface,Awareness,2024-07-29 22:18:00,WorkFromHomeEssentials,#gadgetreview #innovate #newtech,Yes,No,No,66
8e16bd88-24ed-4175-9833-7377c7dbd50b,CUST0097,PROD013,Microsoft Surface,Consideration,2024-08-13 01:45:00,WorkFromHomeEssentials,#gadgetreview #innovate #newtech,Yes,No,No,66
8e16bd88-24ed-4175-9833-7377c7dbd50b,CUST0097,PROD013,Microsoft Surface,Purchase,2024-08-17 15:44:00,WorkFromHomeEssentials,#gadgetreview #innovate #newtech,Yes,No,No,66
7792a8cc-f0d0-4847-9057-7acb04391778,CUST0832,PROD019,Garmin Venu 3,Lead,2023-02-25 14:52:00,SpringSavings,#innovate #productlove #newtech,Yes,No,No,62
3314f885-32c7-4a7c-923b-3bda41ce66c9,CUST0612,PROD043,Nest Cam,Lead,2023-11-02 06:13:00,SpringSavings,#newtech #innovate #gadgetreview,Yes,No,No,72
3314f885-32c7-4a7c-923b-3bda41ce66c9,CUST0612,PROD043,Nest Cam,Awareness,2023-11-16 13:23:00,SpringSavings,#newtech #innovate #gadgetreview,Yes,No,No,72
3314f885-32c7-4a7c-923b-3bda41ce66c9,CUST0612,PROD043,Nest Cam,Consideration,2023-11-12 07:35:00,SpringSavings,#newtech #innovate #gadgetreview,Yes,No,No,72
3314f885-32c7-4a7c-923b-3bda41ce66c9,CUST0612,PROD043,Nest Cam,Purchase,2023-11-23 21:01:00,SpringSavings,#newtech #innovate #gadgetreview,Yes,No,Yes,72
3314f885-32c7-4a7c-923b-3bda41ce66c9,CUST0612,PROD043,Nest Cam,Service,2023-12-20 01:00:00,SpringSavings,#newtech #innovate #gadgetreview,Yes,No,Yes,72
3314f885-32c7-4a7c-923b-3bda41ce66c9,CUST0612,PROD043,Nest Cam,Loyalty,2024-01-16 01:34:00,SpringSavings,#newtech #innovate #gadgetreview,Yes,No,Yes,72
3314f885-32c7-4a7c-923b-3bda41ce66c9,CUST0612,PROD043,Nest Cam,Advocacy,2024-01-07 14:25:00,SpringSavings,#newtech #innovate #gadgetreview,Yes,No,Yes,72
31ee70ff-9fbf-4473-83c2-2039803d407d,CUST0713,PROD020,OnePlus Watch,Lead,2023-08-31 03:55:00,WorkFromHomeEssentials,#gadgetreview #innovate #techdeals,Yes,No,No,45
31ee70ff-9fbf-4473-83c2-2039803d407d,CUST0713,PROD020,OnePlus Watch,Awareness,2023-09-05 12:34:00,WorkFromHomeEssentials,#gadgetreview #innovate #techdeals,Yes,No,No,45
31ee70ff-9fbf-4473-83c2-2039803d407d,CUST0713,PROD020,OnePlus Watch,Consideration,2023-09-30 18:46:00,WorkFromHomeEssentials,#gadgetreview #innovate #techdeals,Yes,No,No,45
31ee70ff-9fbf-4473-83c2-2039803d407d,CUST0713,PROD020,OnePlus Watch,Purchase,2023-09-18 03:02:00,WorkFromHomeEssentials,#gadgetreview #innovate #techdeals,Yes,No,No,45
31ee70ff-9fbf-4473-83c2-2039803d407d,CUST0713,PROD020,OnePlus Watch,Service,2023-10-26 07:03:00,WorkFromHomeEssentials,#gadgetreview #innovate #techdeals,Yes,No,Yes,45
31ee70ff-9fbf-4473-83c2-2039803d407d,CUST0713,PROD020,OnePlus Watch,Loyalty,2023-10-30 16:50:00,WorkFromHomeEssentials,#gadgetreview #innovate #techdeals,Yes,No,Yes,45
b3964610-7f2d-4b6f-a5c2-e57803cb60cb,CUST0237,PROD045,Eufy Security,Lead,2023-01-28 15:17:00,HolidayTechSale,#gadgetreview #techdeals #smartlife,Yes,No,No,31
b3964610-7f2d-4b6f-a5c2-e57803cb60cb,CUST0237,PROD045,Eufy Security,Awareness,2023-02-02 23:29:00,HolidayTechSale,#gadgetreview #techdeals #smartlife,Yes,No,No,31
b3964610-7f2d-4b6f-a5c2-e57803cb60cb,CUST0237,PROD045,Eufy Security,Consideration,2023-02-17 22:53:00,HolidayTechSale,#gadgetreview #techdeals #smartlife,Yes,No,No,31
cdf129bf-b482-477d-b280-1085b5b9f344,CUST0368,PROD034,Instant Pot Duo,Lead,2023-11-14 14:01:00,BackToSchoolTech,#gadgetreview #unboxing #newtech,Yes,No,No,45
5d554666-ea59-41cb-80f2-6bd85245f354,CUST0187,PROD024,TCL 4K Smart TV,Lead,2023-05-08 14:08:00,GamingGearLaunch,#electronics #unboxing #techdeals,Yes,No,No,36
5d554666-ea59-41cb-80f2-6bd85245f354,CUST0187,PROD024,TCL 4K Smart TV,Awareness,2023-05-18 16:36:00,GamingGearLaunch,#electronics #unboxing #techdeals,Yes,No,No,36
5d554666-ea59-41cb-80f2-6bd85245f354,CUST0187,PROD024,TCL 4K Smart TV,Consideration,2023-05-20 09:43:00,GamingGearLaunch,#electronics #unboxing #techdeals,Yes,No,No,36
5d554666-ea59-41cb-80f2-6bd85245f354,CUST0187,PROD024,TCL 4K Smart TV,Purchase,2023-05-23 19:10:00,GamingGearLaunch,#electronics #unboxing #techdeals,Yes,No,No,36
